Talmud		Rambam		SMG		ShuA		Tur		Talmud	Rambam	SMG	ShuA	Tur	Comments					
28a.3		שביתת יום טוב	4.20	לאוין	75	א"ח	500.2	א"ח	500	http://www.sefaria.org/Beitzah.28a.3	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.20	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.500.2	sefaria.org/Tur,_Orach_Chaim.500		Beitzah.28a.3	Mishneh_Torah,_Rest_on_a_Holiday.4.20	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.500.2	Tur,_Orach_Chaim.500
28a.6		שביתת יום טוב	4.20	לאוין	75	א"ח	500.2	א"ח	500	http://www.sefaria.org/Beitzah.28a.6	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.20	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.500.2	sefaria.org/Tur,_Orach_Chaim.500		Beitzah.28a.6	Mishneh_Torah,_Rest_on_a_Holiday.4.20	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.500.2	Tur,_Orach_Chaim.500
28a.8		שביתת יום טוב	4.20	לאוין	75	א"ח	500.2	א"ח	500	http://www.sefaria.org/Beitzah.28a.8	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.20	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.500.2	sefaria.org/Tur,_Orach_Chaim.500		Beitzah.28a.8	Mishneh_Torah,_Rest_on_a_Holiday.4.20	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.500.2	Tur,_Orach_Chaim.500
28a.10		שביתת יום טוב	4.20	לאוין	75	א"ח	500.2	א"ח	500	http://www.sefaria.org/Beitzah.28a.10	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.20	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.500.2	sefaria.org/Tur,_Orach_Chaim.500		Beitzah.28a.10	Mishneh_Torah,_Rest_on_a_Holiday.4.20	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.500.2	Tur,_Orach_Chaim.500
28a.12		שביתת יום טוב	4.20	לאוין	75	א"ח	500.2	א"ח	500	http://www.sefaria.org/Beitzah.28a.12	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.20	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.500.2	sefaria.org/Tur,_Orach_Chaim.500		Beitzah.28a.12	Mishneh_Torah,_Rest_on_a_Holiday.4.20	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.500.2	Tur,_Orach_Chaim.500
28a.14		שביתת יום טוב	3.6			א"ח	500.3	א"ח	500	http://www.sefaria.org/Beitzah.28a.14	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.6		sefaria.org/Shulchan_Arukh,_Orach_Chayim.500.3	sefaria.org/Tur,_Orach_Chaim.500		Beitzah.28a.14	Mishneh_Torah,_Rest_on_a_Holiday.3.6		Shulchan_Arukh,_Orach_Chayim.500.3	Tur,_Orach_Chaim.500
28a.16		שביתת יום טוב	3.6			א"ח	500.3	א"ח	500	http://www.sefaria.org/Beitzah.28a.16	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.6		sefaria.org/Shulchan_Arukh,_Orach_Chayim.500.3	sefaria.org/Tur,_Orach_Chaim.500		Beitzah.28a.16	Mishneh_Torah,_Rest_on_a_Holiday.3.6		Shulchan_Arukh,_Orach_Chayim.500.3	Tur,_Orach_Chaim.500
28a.18		שביתת יום טוב	3.6			א"ח	500.3	א"ח	500	http://www.sefaria.org/Beitzah.28a.18	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.6		sefaria.org/Shulchan_Arukh,_Orach_Chayim.500.3	sefaria.org/Tur,_Orach_Chaim.500		Beitzah.28a.18	Mishneh_Torah,_Rest_on_a_Holiday.3.6		Shulchan_Arukh,_Orach_Chayim.500.3	Tur,_Orach_Chaim.500
28a.32		איסורי המזבח	1.12						0	http://www.sefaria.org/Beitzah.28a.32	sefaria.org/Mishneh_Torah,_Things_Forbidden_on_the_Alter.1.12					Beitzah.28a.32	Mishneh_Torah,_Things_Forbidden_on_the_Alter.1.12			
28a.32		בכורות	1.18	לאוין	343	י"ד	306.6	י"ד	306	http://www.sefaria.org/Beitzah.28a.32	sefaria.org/Mishneh_Torah,_Firstlings.1.18	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.343	sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.306.6	sefaria.org/Tur,_Yoreh_Deah.306		Beitzah.28a.32	Mishneh_Torah,_Firstlings.1.18	Sefer_Mitzvot_Gadol,_Volume_One.343	Shulchan_Arukh,_Yoreh_De'ah.306.6	Tur,_Yoreh_Deah.306
28a.40		שביתת יום טוב	4.9	לאוין	75	א"ח	509.2	א"ח	509	http://www.sefaria.org/Beitzah.28a.40	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.9	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.509.2	sefaria.org/Tur,_Orach_Chaim.509		Beitzah.28a.40	Mishneh_Torah,_Rest_on_a_Holiday.4.9	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.509.2	Tur,_Orach_Chaim.509
28b.6		שביתת יום טוב	4.9	לאוין	75	א"ח	509.2	א"ח	509	http://www.sefaria.org/Beitzah.28b.6	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.9	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.509.2	sefaria.org/Tur,_Orach_Chaim.509		Beitzah.28b.6	Mishneh_Torah,_Rest_on_a_Holiday.4.9	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.509.2	Tur,_Orach_Chaim.509
28b.9		שביתת יום טוב	4.9	לאוין	75	א"ח	509.2	א"ח	509	http://www.sefaria.org/Beitzah.28b.9	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.9	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.509.2	sefaria.org/Tur,_Orach_Chaim.509		Beitzah.28b.9	Mishneh_Torah,_Rest_on_a_Holiday.4.9	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.509.2	Tur,_Orach_Chaim.509
28b.17		שביתת יום טוב	4.9	לאוין	75	א"ח	498.1	א"ח	498	http://www.sefaria.org/Beitzah.28b.17	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.9	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.1	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.28b.17	Mishneh_Torah,_Rest_on_a_Holiday.4.9	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.498.1	Tur,_Orach_Chaim.498
28b.19		שביתת יום טוב	4.9	לאוין	75	א"ח	498.1	א"ח	498	http://www.sefaria.org/Beitzah.28b.19	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.9	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.1	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.28b.19	Mishneh_Torah,_Rest_on_a_Holiday.4.9	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.498.1	Tur,_Orach_Chaim.498
28b.21		שביתת יום טוב	4.9	לאוין	75	א"ח	509.2	א"ח	509	http://www.sefaria.org/Beitzah.28b.21	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.9	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.509.2	sefaria.org/Tur,_Orach_Chaim.509		Beitzah.28b.21	Mishneh_Torah,_Rest_on_a_Holiday.4.9	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.509.2	Tur,_Orach_Chaim.509
28b.22		שביתת יום טוב	4.9	לאוין	75	א"ח	509.2	א"ח	509	http://www.sefaria.org/Beitzah.28b.22	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.9	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.509.2	sefaria.org/Tur,_Orach_Chaim.509		Beitzah.28b.22	Mishneh_Torah,_Rest_on_a_Holiday.4.9	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.509.2	Tur,_Orach_Chaim.509
28b.26		שביתת יום טוב	1.4	לאוין	75	א"ח	495.1	א"ח	495	http://www.sefaria.org/Beitzah.28b.26	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.4	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.495.1	sefaria.org/Tur,_Orach_Chaim.495		Beitzah.28b.26	Mishneh_Torah,_Rest_on_a_Holiday.1.4	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.495.1	Tur,_Orach_Chaim.495
28b.26		שביתת יום טוב	1.5						0	http://www.sefaria.org/Beitzah.28b.26	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.5					Beitzah.28b.26	Mishneh_Torah,_Rest_on_a_Holiday.1.5			
28b.38		שביתת יום טוב	1.4	לאוין	75	א"ח	495.1	א"ח	495	http://www.sefaria.org/Beitzah.28b.38	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.4	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.495.1	sefaria.org/Tur,_Orach_Chaim.495		Beitzah.28b.38	Mishneh_Torah,_Rest_on_a_Holiday.1.4	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.495.1	Tur,_Orach_Chaim.495
28b.38		שביתת יום טוב	1.5						0	http://www.sefaria.org/Beitzah.28b.38	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.1.5					Beitzah.28b.38	Mishneh_Torah,_Rest_on_a_Holiday.1.5			
28b.40		שביתת יום טוב	4.8	לאוין	75	א"ח	509.1	א"ח	509	http://www.sefaria.org/Beitzah.28b.40	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.8	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.509.1	sefaria.org/Tur,_Orach_Chaim.509		Beitzah.28b.40	Mishneh_Torah,_Rest_on_a_Holiday.4.8	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.509.1	Tur,_Orach_Chaim.509
28b.41		שביתת יום טוב	4.8	לאוין	75	א"ח	509.1	א"ח	509	http://www.sefaria.org/Beitzah.28b.41	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.8	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.509.1	sefaria.org/Tur,_Orach_Chaim.509		Beitzah.28b.41	Mishneh_Torah,_Rest_on_a_Holiday.4.8	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.509.1	Tur,_Orach_Chaim.509
28b.43						א"ח	518.3	א"ח	518	http://www.sefaria.org/Beitzah.28b.43			sefaria.org/Shulchan_Arukh,_Orach_Chayim.518.3	sefaria.org/Tur,_Orach_Chaim.518		Beitzah.28b.43			Shulchan_Arukh,_Orach_Chayim.518.3	Tur,_Orach_Chaim.518
28b.45						א"ח	518.3	א"ח	518	http://www.sefaria.org/Beitzah.28b.45			sefaria.org/Shulchan_Arukh,_Orach_Chayim.518.3	sefaria.org/Tur,_Orach_Chaim.518		Beitzah.28b.45			Shulchan_Arukh,_Orach_Chayim.518.3	Tur,_Orach_Chaim.518
28b.49						א"ח	518.3	א"ח	518	http://www.sefaria.org/Beitzah.28b.49			sefaria.org/Shulchan_Arukh,_Orach_Chayim.518.3	sefaria.org/Tur,_Orach_Chaim.518		Beitzah.28b.49			Shulchan_Arukh,_Orach_Chayim.518.3	Tur,_Orach_Chaim.518
28b.58		שביתת יום טוב	4.21	לאוין	75	א"ח	500.1	א"ח	500	http://www.sefaria.org/Beitzah.28b.58	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.21	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.500.1	sefaria.org/Tur,_Orach_Chaim.500		Beitzah.28b.58	Mishneh_Torah,_Rest_on_a_Holiday.4.21	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.500.1	Tur,_Orach_Chaim.500
29a.1		שביתת יום טוב	4.21	לאוין	75	א"ח	500.1	א"ח	500	http://www.sefaria.org/Beitzah.29a.1	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.21	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.500.1	sefaria.org/Tur,_Orach_Chaim.500		Beitzah.29a.1	Mishneh_Torah,_Rest_on_a_Holiday.4.21	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.500.1	Tur,_Orach_Chaim.500
29a.6		שביתת יום טוב	4.21	לאוין	75	א"ח	517.3	א"ח	517	http://www.sefaria.org/Beitzah.29a.6	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.21	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.517.3	sefaria.org/Tur,_Orach_Chaim.517		Beitzah.29a.6	Mishneh_Torah,_Rest_on_a_Holiday.4.21	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.517.3	Tur,_Orach_Chaim.517
29a.6						א"ח	323.1	א"ח	323	http://www.sefaria.org/Beitzah.29a.6			sefaria.org/Shulchan_Arukh,_Orach_Chayim.323.1	sefaria.org/Tur,_Orach_Chaim.323		Beitzah.29a.6			Shulchan_Arukh,_Orach_Chayim.323.1	Tur,_Orach_Chaim.323
29a.32		שביתת יום טוב	4.21	לאוין	75	א"ח	517.3	א"ח	517	http://www.sefaria.org/Beitzah.29a.32	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.21	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.517.3	sefaria.org/Tur,_Orach_Chaim.517		Beitzah.29a.32	Mishneh_Torah,_Rest_on_a_Holiday.4.21	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.517.3	Tur,_Orach_Chaim.517
29a.32						א"ח	323.1	א"ח	323	http://www.sefaria.org/Beitzah.29a.32			sefaria.org/Shulchan_Arukh,_Orach_Chayim.323.1	sefaria.org/Tur,_Orach_Chaim.323		Beitzah.29a.32			Shulchan_Arukh,_Orach_Chayim.323.1	Tur,_Orach_Chaim.323
29a.58						ח"מ	366.2	ח"מ	366	http://www.sefaria.org/Beitzah.29a.58			sefaria.org/Shulchan_Arukh,_Choshen_Mishpat.366.2	sefaria.org/Tur,_Choshen_Mishpat.366		Beitzah.29a.58			Shulchan_Arukh,_Choshen_Mishpat.366.2	Tur,_Choshen_Mishpat.366
29a.63		שביתת יום טוב	4.22	לאוין	75	א"ח	517.4	א"ח	517	http://www.sefaria.org/Beitzah.29a.63	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.22	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.517.4	sefaria.org/Tur,_Orach_Chaim.517		Beitzah.29a.63	Mishneh_Torah,_Rest_on_a_Holiday.4.22	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.517.4	Tur,_Orach_Chaim.517
29a.63						א"ח	324.2	א"ח	324	http://www.sefaria.org/Beitzah.29a.63			sefaria.org/Shulchan_Arukh,_Orach_Chayim.324.2	sefaria.org/Tur,_Orach_Chaim.324		Beitzah.29a.63			Shulchan_Arukh,_Orach_Chayim.324.2	Tur,_Orach_Chaim.324
29a.64		שביתת יום טוב	4.22	לאוין	75	א"ח	504.4	א"ח	504	http://www.sefaria.org/Beitzah.29a.64	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.22	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.504.4	sefaria.org/Tur,_Orach_Chaim.504		Beitzah.29a.64	Mishneh_Torah,_Rest_on_a_Holiday.4.22	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.504.4	Tur,_Orach_Chaim.504
29a.68		שביתת יום טוב	4.22	לאוין	75	א"ח	506.1	א"ח	506	http://www.sefaria.org/Beitzah.29a.68	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.22	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.506.1	sefaria.org/Tur,_Orach_Chaim.506		Beitzah.29a.68	Mishneh_Torah,_Rest_on_a_Holiday.4.22	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.506.1	Tur,_Orach_Chaim.506
29b.3		שביתת יום טוב	3.14	לאוין	75	א"ח	506.2	א"ח	506	http://www.sefaria.org/Beitzah.29b.3	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.14	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.506.2	sefaria.org/Tur,_Orach_Chaim.506		Beitzah.29b.3	Mishneh_Torah,_Rest_on_a_Holiday.3.14	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.506.2	Tur,_Orach_Chaim.506
29b.16		שביתת יום טוב	3.14	לאוין	75	א"ח	506.2	א"ח	506	http://www.sefaria.org/Beitzah.29b.16	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.14	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.506.2	sefaria.org/Tur,_Orach_Chaim.506		Beitzah.29b.16	Mishneh_Torah,_Rest_on_a_Holiday.3.14	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.506.2	Tur,_Orach_Chaim.506
29b.18		שביתת יום טוב	3.14	לאוין	75	א"ח	506.2	א"ח	506	http://www.sefaria.org/Beitzah.29b.18	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.14	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.506.2	sefaria.org/Tur,_Orach_Chaim.506		Beitzah.29b.18	Mishneh_Torah,_Rest_on_a_Holiday.3.14	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.506.2	Tur,_Orach_Chaim.506
29b.20		שביתת יום טוב	4.23	לאוין	75	א"ח	323.3	א"ח	323	http://www.sefaria.org/Beitzah.29b.20	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.23	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.323.3	sefaria.org/Tur,_Orach_Chaim.323		Beitzah.29b.20	Mishneh_Torah,_Rest_on_a_Holiday.4.23	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.323.3	Tur,_Orach_Chaim.323
29b.20		שביתת יום טוב	4.24	לאוין		א"ח	323.4	א"ח	323	http://www.sefaria.org/Beitzah.29b.20	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.24	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.	sefaria.org/Shulchan_Arukh,_Orach_Chayim.323.4	sefaria.org/Tur,_Orach_Chaim.323		Beitzah.29b.20	Mishneh_Torah,_Rest_on_a_Holiday.4.24	Sefer_Mitzvot_Gadol,_Volume_One.	Shulchan_Arukh,_Orach_Chayim.323.4	Tur,_Orach_Chaim.323
29b.20		שביתת יום טוב				א"ח	517.1	א"ח	517	http://www.sefaria.org/Beitzah.29b.20	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.		sefaria.org/Shulchan_Arukh,_Orach_Chayim.517.1	sefaria.org/Tur,_Orach_Chaim.517		Beitzah.29b.20	Mishneh_Torah,_Rest_on_a_Holiday.		Shulchan_Arukh,_Orach_Chayim.517.1	Tur,_Orach_Chaim.517
29b.23		שביתת יום טוב	4.23	לאוין	75	א"ח	323.3	א"ח	323	http://www.sefaria.org/Beitzah.29b.23	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.23	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.323.3	sefaria.org/Tur,_Orach_Chaim.323		Beitzah.29b.23	Mishneh_Torah,_Rest_on_a_Holiday.4.23	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.323.3	Tur,_Orach_Chaim.323
29b.23		שביתת יום טוב	4.24			א"ח	323.4	א"ח	323	http://www.sefaria.org/Beitzah.29b.23	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.24		sefaria.org/Shulchan_Arukh,_Orach_Chayim.323.4	sefaria.org/Tur,_Orach_Chaim.323		Beitzah.29b.23	Mishneh_Torah,_Rest_on_a_Holiday.4.24		Shulchan_Arukh,_Orach_Chayim.323.4	Tur,_Orach_Chaim.323
29b.23		שביתת יום טוב				א"ח	517.1	א"ח	517	http://www.sefaria.org/Beitzah.29b.23	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.		sefaria.org/Shulchan_Arukh,_Orach_Chayim.517.1	sefaria.org/Tur,_Orach_Chaim.517		Beitzah.29b.23	Mishneh_Torah,_Rest_on_a_Holiday.		Shulchan_Arukh,_Orach_Chayim.517.1	Tur,_Orach_Chaim.517
29b.32		שביתת יום טוב	4.23	לאוין	75	א"ח	323.3	א"ח	323	http://www.sefaria.org/Beitzah.29b.32	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.23	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.323.3	sefaria.org/Tur,_Orach_Chaim.323		Beitzah.29b.32	Mishneh_Torah,_Rest_on_a_Holiday.4.23	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.323.3	Tur,_Orach_Chaim.323
29b.32		שביתת יום טוב	4.24			א"ח	323.4	א"ח	323	http://www.sefaria.org/Beitzah.29b.32	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.24		sefaria.org/Shulchan_Arukh,_Orach_Chayim.323.4	sefaria.org/Tur,_Orach_Chaim.323		Beitzah.29b.32	Mishneh_Torah,_Rest_on_a_Holiday.4.24		Shulchan_Arukh,_Orach_Chayim.323.4	Tur,_Orach_Chaim.323
29b.32		שביתת יום טוב				א"ח	517.1	א"ח	517	http://www.sefaria.org/Beitzah.29b.32	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.		sefaria.org/Shulchan_Arukh,_Orach_Chayim.517.1	sefaria.org/Tur,_Orach_Chaim.517		Beitzah.29b.32	Mishneh_Torah,_Rest_on_a_Holiday.		Shulchan_Arukh,_Orach_Chayim.517.1	Tur,_Orach_Chaim.517
29b.33		שביתת יום טוב	4.23	לאוין	75	א"ח	323.3	א"ח	323	http://www.sefaria.org/Beitzah.29b.33	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.23	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.323.3	sefaria.org/Tur,_Orach_Chaim.323		Beitzah.29b.33	Mishneh_Torah,_Rest_on_a_Holiday.4.23	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.323.3	Tur,_Orach_Chaim.323
29b.33		שביתת יום טוב	4.24			א"ח	323.4	א"ח	323	http://www.sefaria.org/Beitzah.29b.33	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.24		sefaria.org/Shulchan_Arukh,_Orach_Chayim.323.4	sefaria.org/Tur,_Orach_Chaim.323		Beitzah.29b.33	Mishneh_Torah,_Rest_on_a_Holiday.4.24		Shulchan_Arukh,_Orach_Chayim.323.4	Tur,_Orach_Chaim.323
29b.33		שביתת יום טוב				א"ח	517.1	א"ח	517	http://www.sefaria.org/Beitzah.29b.33	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.		sefaria.org/Shulchan_Arukh,_Orach_Chayim.517.1	sefaria.org/Tur,_Orach_Chaim.517		Beitzah.29b.33	Mishneh_Torah,_Rest_on_a_Holiday.		Shulchan_Arukh,_Orach_Chayim.517.1	Tur,_Orach_Chaim.517
29b.35		שביתת יום טוב	5.1	לאוין	75	א"ח	323.5	א"ח	323	http://www.sefaria.org/Beitzah.29b.35	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.1	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.323.5	sefaria.org/Tur,_Orach_Chaim.323		Beitzah.29b.35	Mishneh_Torah,_Rest_on_a_Holiday.5.1	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.323.5	Tur,_Orach_Chaim.323
29b.35		שביתת יום טוב				א"ח	510.9	א"ח	510	http://www.sefaria.org/Beitzah.29b.35	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.		sefaria.org/Shulchan_Arukh,_Orach_Chayim.510.9	sefaria.org/Tur,_Orach_Chaim.510		Beitzah.29b.35	Mishneh_Torah,_Rest_on_a_Holiday.		Shulchan_Arukh,_Orach_Chayim.510.9	Tur,_Orach_Chaim.510
30a.3		שביתת יום טוב	5.1	לאוין	75	א"ח	323.5	א"ח	323	http://www.sefaria.org/Beitzah.30a.3	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.1	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.323.5	sefaria.org/Tur,_Orach_Chaim.323		Beitzah.30a.3	Mishneh_Torah,_Rest_on_a_Holiday.5.1	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.323.5	Tur,_Orach_Chaim.323
