Im_Id,Im_Ms,Im_ImRun,Im_File,Im_Web,Im_Title,SSMA_TimeStamp,PID,Im_Description
17529,1721,1041,"..\MnuImages\N1721b\w\0160v.jpg
",0,"קידושין סא ע""ג - קידושין סא ע""ד",000000000000E85D,870872,
17530,1721,1042,"..\MnuImages\N1721b\w\0161r.jpg
",0,"קידושין סא ע""ד - קידושין סב ע""א",000000000000E85E,870873,
17531,1721,1043,"..\MnuImages\N1721b\w\0161v.jpg
",0,"קידושין סב ע""א - קידושין סב ע""ב",000000000000E85F,870874,
17532,1721,1044,"..\MnuImages\N1721b\w\0162r.jpg
",0,"קידושין סב ע""ב - קידושין סב ע""ב",0,870875,
17533,1721,1045,"..\MnuImages\N1721b\w\0162v.jpg
",0,"קידושין סב ע""ב - קידושין סב ע""ג",0,870876,
17534,1721,1046,"..\MnuImages\N1721b\w\0163r.jpg
",0,"קידושין סב ע""ג - קידושין סב ע""ד",0,870877,
17535,1721,1047,"..\MnuImages\N1721b\w\0163v.jpg
",0,"קידושין סב ע""ד - קידושין סב ע""ד",0,870878,
17536,1721,1048,"..\MnuImages\N1721b\w\0164r.jpg
",0,"קידושין סב ע""ד - קידושין סג ע""א",0,870879,
17537,1721,1049,"..\MnuImages\N1721b\w\0164v.jpg
",0,"קידושין סג ע""א - קידושין סג ע""ב",0,870880,
17538,1721,1050,"..\MnuImages\N1721b\w\0165r.jpg
",0,"קידושין סג ע""ב - קידושין סג ע""ג",0,870881,
17539,1721,1051,"..\MnuImages\N1721b\w\0165v.jpg
",0,"קידושין סג ע""ג - קידושין סג ע""ג",0,870882,
17540,1721,1052,"..\MnuImages\N1721b\w\0166r.jpg
",0,"קידושין סג ע""ג - קידושין סג ע""ד",0,870883,
17541,1721,1053,"..\MnuImages\N1721b\w\0166v.jpg
",0,"קידושין סג ע""ד - קידושין סד ע""א",0,870884,
17542,1721,1054,"..\MnuImages\N1721b\w\0167r.jpg
",0,"קידושין סד ע""א - קידושין סד ע""א",000000000000E86A,870885,
17543,1721,1055,"..\MnuImages\N1721b\w\0167v.jpg
",0,"קידושין סד ע""א - קידושין סד ע""ב",000000000000E86B,870886,
17544,1721,1056,"..\MnuImages\N1721b\w\0168r.jpg
",0,"קידושין סד ע""ב - קידושין סד ע""ג",000000000000E86C,870887,
17545,1721,1057,"..\MnuImages\N1721b\w\0168v.jpg
",0,"קידושין סד ע""ג - קידושין סד ע""ג",000000000000E86D,870888,
17546,1721,1058,"..\MnuImages\N1721b\w\0169r.jpg
",0,"קידושין סד ע""ג - קידושין סד ע""ד",000000000000E86E,870889,
17547,1721,1059,"..\MnuImages\N1721b\w\0169v.jpg
",0,"קידושין סד ע""ד - קידושין סה ע""א",000000000000E86F,870890,
17548,1721,1060,"..\MnuImages\N1721b\w\0170r.jpg
",0,"קידושין סה ע""א - קידושין סה ע""ב",0,870891,
17549,1721,1061,"..\MnuImages\N1721b\w\0170v.jpg
",0,"קידושין סה ע""ב - קידושין סה ע""ב",0,870892,
17550,1721,1062,"..\MnuImages\N1721b\w\0171r.jpg
",0,"קידושין סה ע""ב - קידושין סה ע""ג",0,870893,
17551,1721,1063,"..\MnuImages\N1721b\w\0171v.jpg
",0,"קידושין סה ע""ג - קידושין סה ע""ד",0,870894,
17552,1721,1064,"..\MnuImages\N1721b\w\0172r.jpg
",0,"קידושין סה ע""ד - קידושין סה ע""ד",0,870895,
17553,1721,1065,"..\MnuImages\N1721b\w\0172v.jpg
",0,"קידושין סה ע""ד - קידושין סו ע""א",0,870896,
17554,1721,1066,"..\MnuImages\N1721b\w\0173r.jpg
",0,"קידושין סו ע""א - קידושין סו ע""ב",0,870897,
17555,1721,1067,"..\MnuImages\N1721b\w\0173v.jpg
",0,"קידושין סו ע""ב - קידושין סו ע""ב",0,870898,
17556,1721,1068,"..\MnuImages\N1721b\w\0174r.jpg
",0,"קידושין סו ע""ב - קידושין סו ע""ב",0,870899,
17557,1721,1069,"..\MnuImages\N1721b\w\0174v.jpg
",0,"בבא קמא ב ע""א - בבא קמא ב ע""ב",0,870900,
17558,1721,1070,"..\MnuImages\N1721b\w\0175r.jpg
",0,"בבא קמא ב ע""ב - בבא קמא ב ע""ג",000000000000E87A,870901,
17559,1721,1071,"..\MnuImages\N1721b\w\0175v.jpg
",0,"בבא קמא ב ע""ג - בבא קמא ב ע""ג",000000000000E87B,870902,
17560,1721,1072,"..\MnuImages\N1721b\w\0176r.jpg
",0,"בבא קמא ב ע""ג - בבא קמא ב ע""ד",000000000000E87C,870903,
17561,1721,1073,"..\MnuImages\N1721b\w\0176v.jpg
",0,"בבא קמא ב ע""ד - בבא קמא ג ע""א",000000000000E87D,870904,
17562,1721,1074,"..\MnuImages\N1721b\w\0177r.jpg
",0,"בבא קמא ג ע""א - בבא קמא ג ע""ב",000000000000E87E,870905,
17563,1721,1075,"..\MnuImages\N1721b\w\0177v.jpg
",0,"בבא קמא ג ע""ב - בבא קמא ג ע""ב",000000000000E87F,870906,
17564,1721,1076,"..\MnuImages\N1721b\w\0178r.jpg
",0,"בבא קמא ג ע""ב - בבא קמא ג ע""ג",0,870907,
17565,1721,1077,"..\MnuImages\N1721b\w\0178v.jpg
",0,"בבא קמא ג ע""ג - בבא קמא ג ע""ד",0,870908,
17566,1721,1078,"..\MnuImages\N1721b\w\0179r.jpg
",0,"בבא קמא ג ע""ד - בבא קמא ג ע""ד",0,870909,
17567,1721,1079,"..\MnuImages\N1721b\w\0179v.jpg
",0,"בבא קמא ג ע""ד - בבא קמא ד ע""א",0,870910,
17568,1721,1080,"..\MnuImages\N1721b\w\0180r.jpg
",0,"בבא קמא ד ע""א - בבא קמא ד ע""ב",0,870911,
17569,1721,1081,"..\MnuImages\N1721b\w\0180v.jpg
",0,"בבא קמא ד ע""ב - בבא קמא ד ע""ג",0,870912,
17570,1721,1082,"..\MnuImages\N1721b\w\0181r.jpg
",0,"בבא קמא ד ע""ג - בבא קמא ד ע""ג",0,870913,
17571,1721,1083,"..\MnuImages\N1721b\w\0181v.jpg
",0,"בבא קמא ד ע""ג - בבא קמא ד ע""ד",0,870914,
17572,1721,1084,"..\MnuImages\N1721b\w\0182r.jpg
",0,"בבא קמא ד ע""ד - בבא קמא ה ע""א",0,870915,
17573,1721,1085,"..\MnuImages\N1721b\w\0182v.jpg
",0,"בבא קמא ה ע""א - בבא קמא ה ע""ב",0,870916,
17574,1721,1086,"..\MnuImages\N1721b\w\0183r.jpg
",0,"בבא קמא ה ע""ב - בבא קמא ה ע""ב",000000000000E88A,870917,
17575,1721,1087,"..\MnuImages\N1721b\w\0183v.jpg
",0,"בבא קמא ה ע""ב - בבא קמא ה ע""ג",000000000000E88B,870918,
17576,1721,1088,"..\MnuImages\N1721b\w\0184r.jpg
",0,"בבא קמא ה ע""ג - בבא קמא ה ע""ד",000000000000E88C,870919,
17577,1721,1089,"..\MnuImages\N1721b\w\0184v.jpg
",0,"בבא קמא ה ע""ד - בבא קמא ה ע""ד",000000000000E88D,870920,
17578,1721,1090,"..\MnuImages\N1721b\w\0185r.jpg
",0,"בבא קמא ה ע""ד - בבא קמא ו ע""ב",000000000000E88E,870921,
17579,1721,1091,"..\MnuImages\N1721b\w\0185v.jpg
",0,"בבא קמא ו ע""ב - בבא קמא ו ע""ב",000000000000E88F,870922,
17580,1721,1092,"..\MnuImages\N1721b\w\0186r.jpg
",0,"בבא קמא ו ע""ב - בבא קמא ו ע""ג",0,870923,
17581,1721,1093,"..\MnuImages\N1721b\w\0186v.jpg
",0,"בבא קמא ו ע""ג - בבא קמא ו ע""ד",0,870924,
17582,1721,1094,"..\MnuImages\N1721b\w\0187r.jpg
",0,"בבא קמא ו ע""ד - בבא קמא ו ע""ד",0,870925,
17583,1721,1095,"..\MnuImages\N1721b\w\0187v.jpg
",0,"בבא קמא ו ע""ד - בבא קמא ז ע""א",0,870926,
17584,1721,1096,"..\MnuImages\N1721b\w\0188r.jpg
",0,"בבא קמא ז ע""א - בבא קמא ז ע""א",0,870927,
17585,1721,1097,"..\MnuImages\N1721b\w\0188v.jpg
",0,"בבא קמא ז ע""א - בבא קמא ז ע""ב",0,870928,
17586,1721,1098,"..\MnuImages\N1721b\w\0189r.jpg
",0,"בבא קמא ז ע""ב - בבא קמא ז ע""ג",0,870929,
17587,1721,1099,"..\MnuImages\N1721b\w\0189v.jpg
",0,"בבא קמא ז ע""ג - בבא קמא ז ע""ג",0,870930,
17588,1721,1100,"..\MnuImages\N1721b\w\0190r.jpg
",0,"בבא מציעא ז ע""ד - בבא מציעא ז ע""ד",0,870931,
17589,1721,1101,"..\MnuImages\N1721b\w\0190v.jpg
",0,"בבא מציעא ז ע""ד - בבא מציעא ח ע""א",0,870932,
17590,1721,1102,"..\MnuImages\N1721b\w\0191r.jpg
",0,"בבא מציעא ח ע""א - בבא מציעא ח ע""ב",000000000000E89A,870933,
17591,1721,1103,"..\MnuImages\N1721b\w\0191v.jpg
",0,"בבא מציעא ח ע""ב - בבא מציעא ח ע""ב",000000000000E89B,870934,
17592,1721,1104,"..\MnuImages\N1721b\w\0192r.jpg
",0,"בבא מציעא ח ע""ב - בבא מציעא ח ע""ג",000000000000E89C,870935,
17593,1721,1105,"..\MnuImages\N1721b\w\0192v.jpg
",0,"בבא מציעא ח ע""ג - בבא מציעא ח ע""ד",000000000000E89D,870936,
17594,1721,1106,"..\MnuImages\N1721b\w\0193r.jpg
",0,"בבא מציעא ח ע""ד - בבא מציעא ט ע""א",000000000000E89E,870937,
17595,1721,1107,"..\MnuImages\N1721b\w\0193v.jpg
",0,"בבא מציעא ט ע""א - בבא מציעא ט ע""א",000000000000E89F,870938,
17596,1721,1108,"..\MnuImages\N1721b\w\0194r.jpg
",0,"בבא מציעא ט ע""א - בבא מציעא ט ע""ב",000000000000E8A0,870939,
17597,1721,1109,"..\MnuImages\N1721b\w\0194v.jpg
",0,"בבא מציעא ט ע""ב - בבא מציעא ט ע""ג",000000000000E8A1,870940,
17598,1721,1110,"..\MnuImages\N1721b\w\0195r.jpg
",0,"בבא מציעא ט ע""ג - בבא מציעא ט ע""ג",000000000000E8A2,870941,
17599,1721,1111,"..\MnuImages\N1721b\w\0195v.jpg
",0,"בבא מציעא ט ע""ג - בבא מציעא ט ע""ד",000000000000E8A3,870942,
17600,1721,1112,"..\MnuImages\N1721b\w\0196r.jpg
",0,"בבא מציעא ט ע""ד - בבא מציעא י ע""א",000000000000E8A4,870943,
17601,1721,1113,"..\MnuImages\N1721b\w\0196v.jpg
",0,"בבא מציעא י ע""א - בבא מציעא י ע""א",000000000000E8A5,870944,
17602,1721,1114,"..\MnuImages\N1721b\w\0197r.jpg
",0,"בבא מציעא י ע""א - בבא מציעא י ע""ב",000000000000E8A6,870945,
17603,1721,1115,"..\MnuImages\N1721b\w\0197v.jpg
",0,"בבא מציעא י ע""ב - בבא מציעא י ע""ג",000000000000E8A7,870946,
17604,1721,1116,"..\MnuImages\N1721b\w\0198r.jpg
",0,"בבא מציעא י ע""ג - בבא מציעא י ע""ג",000000000000E8A8,870947,
17605,1721,1117,"..\MnuImages\N1721b\w\0198v.jpg
",0,"בבא מציעא י ע""ג - בבא מציעא י ע""ד",000000000000E8A9,870948,
17606,1721,1118,"..\MnuImages\N1721b\w\0199r.jpg
",0,"בבא מציעא י ע""ד - בבא מציעא יא ע""א",000000000000E8AA,870949,
17607,1721,1119,"..\MnuImages\N1721b\w\0199v.jpg
",0,"בבא מציעא יא ע""א - בבא מציעא יא ע""ב",000000000000E8AB,870950,
17608,1721,1120,"..\MnuImages\N1721b\w\0200r.jpg
",0,"בבא מציעא יא ע""ב - בבא מציעא יא ע""ב",000000000000E8AC,870951,
17609,1721,1121,"..\MnuImages\N1721b\w\0200v.jpg
",0,"בבא מציעא יא ע""ב - בבא מציעא יא ע""ג",000000000000E8AD,870952,
17610,1721,1122,"..\MnuImages\N1721b\w\0201r.jpg
",0,"בבא מציעא יא ע""ג - בבא מציעא יא ע""ד",000000000000E8AE,870953,
17611,1721,1123,"..\MnuImages\N1721b\w\0201v.jpg
",0,"בבא מציעא יא ע""ד - בבא מציעא יב ע""א",000000000000E8AF,870954,
17612,1721,1124,"..\MnuImages\N1721b\w\0202r.jpg
",0,"בבא מציעא יב ע""א - בבא מציעא יב ע""א",000000000000E8B0,870955,
17613,1721,1125,"..\MnuImages\N1721b\w\0202v.jpg
",0,"בבא מציעא יב ע""א - בבא מציעא יב ע""ב",000000000000E8B1,870956,
17614,1721,1126,"..\MnuImages\N1721b\w\0203r.jpg
",0,"בבא מציעא יב ע""ב - בבא מציעא יב ע""ג",000000000000E8B2,870957,
17615,1721,1127,"..\MnuImages\N1721b\w\0203v.jpg
",0,"בבא מציעא יב ע""ג - בבא מציעא יב ע""ג",000000000000E8B3,870958,
17616,1721,1128,"..\MnuImages\N1721b\w\0204r.jpg
",0,"בבא בתרא יב ע""ד - בבא בתרא יב ע""ד",000000000000E8B4,870959,
17617,1721,1129,"..\MnuImages\N1721b\w\0204v.jpg
",0,"בבא בתרא יב ע""ד - בבא בתרא יג ע""א",000000000000E8B5,870960,
17618,1721,1130,"..\MnuImages\N1721b\w\0205r.jpg
",0,"בבא בתרא יג ע""א - בבא בתרא יג ע""ב",000000000000E8B6,870961,
17619,1721,1131,"..\MnuImages\N1721b\w\0205v.jpg
",0,"בבא בתרא יג ע""ב - בבא בתרא יג ע""ב",000000000000E8B7,870962,
17620,1721,1132,"..\MnuImages\N1721b\w\0206r.jpg
",0,"בבא בתרא יג ע""ב - בבא בתרא יג ע""ג",000000000000E8B8,870963,
17621,1721,1133,"..\MnuImages\N1721b\w\0206v.jpg
",0,"בבא בתרא יג ע""ג - בבא בתרא יג ע""ד",000000000000E8B9,870964,
17622,1721,1134,"..\MnuImages\N1721b\w\0207r.jpg
",0,"בבא בתרא יג ע""ד - בבא בתרא יד ע""א",000000000000E8BA,870965,
17623,1721,1135,"..\MnuImages\N1721b\w\0207v.jpg
",0,"בבא בתרא יד ע""א - בבא בתרא יד ע""א",000000000000E8BB,870966,
17624,1721,1136,"..\MnuImages\N1721b\w\0208r.jpg
",0,"בבא בתרא יד ע""א - בבא בתרא יד ע""ב",000000000000E8BC,870967,
17625,1721,1137,"..\MnuImages\N1721b\w\0208v.jpg
",0,"בבא בתרא יד ע""ב - בבא בתרא יד ע""ג",000000000000E8BD,870968,
17626,1721,1138,"..\MnuImages\N1721b\w\0209r.jpg
",0,"בבא בתרא יד ע""ג - בבא בתרא יד ע""ג",000000000000E8BE,870969,
17627,1721,1139,"..\MnuImages\N1721b\w\0209v.jpg
",0,"בבא בתרא יד ע""ג - בבא בתרא טו ע""א",000000000000E8BF,870970,
17628,1721,1140,"..\MnuImages\N1721b\w\0210r.jpg
",0,"בבא בתרא טו ע""א - בבא בתרא טו ע""א",000000000000E8C0,870972,
17629,1721,1141,"..\MnuImages\N1721b\w\0210v.jpg
",0,"בבא בתרא טו ע""א - בבא בתרא טו ע""ב",000000000000E8C1,870973,
17630,1721,1142,"..\MnuImages\N1721b\w\0211r.jpg
",0,"בבא בתרא טו ע""ב - בבא בתרא טו ע""ב",000000000000E8C2,870974,
17631,1721,1143,"..\MnuImages\N1721b\w\0211v.jpg
",0,"בבא בתרא טו ע""ב - בבא בתרא טו ע""ג",000000000000E8C3,870975,
17632,1721,1144,"..\MnuImages\N1721b\w\0212r.jpg
",0,"בבא בתרא טו ע""ג - בבא בתרא טו ע""ד",000000000000E8C4,870976,
17633,1721,1145,"..\MnuImages\N1721b\w\0212v.jpg
",0,"בבא בתרא טו ע""ד - בבא בתרא טז ע""א",000000000000E8C5,870977,
17634,1721,1146,"..\MnuImages\N1721b\w\0213r.jpg
",0,"בבא בתרא טז ע""א - בבא בתרא טז ע""א",000000000000E8C6,870978,
17635,1721,1147,"..\MnuImages\N1721b\w\0213v.jpg
",0,"בבא בתרא טז ע""א - בבא בתרא טז ע""ב",000000000000E8C7,870979,
17636,1721,1148,"..\MnuImages\N1721b\w\0214r.jpg
",0,"בבא בתרא טז ע""ב - בבא בתרא טז ע""ג",000000000000E8C8,870980,
17637,1721,1149,"..\MnuImages\N1721b\w\0214v.jpg
",0,"בבא בתרא טז ע""ג - בבא בתרא טז ע""ד",000000000000E8C9,870981,
17638,1721,1150,"..\MnuImages\N1721b\w\0215r.jpg
",0,"בבא בתרא טז ע""ד - בבא בתרא טז ע""ד",000000000000E8CA,870982,
17639,1721,1151,"..\MnuImages\N1721b\w\0215v.jpg
",0,"בבא בתרא טז ע""ד - בבא בתרא יז ע""א",000000000000E8CB,870983,
17640,1721,1152,"..\MnuImages\N1721b\w\0216r.jpg
",0,"בבא בתרא יז ע""א - בבא בתרא יז ע""ב",000000000000E8CC,870984,
17641,1721,1153,"..\MnuImages\N1721b\w\0216v.jpg
",0,"בבא בתרא יז ע""ב - בבא בתרא יז ע""ג",000000000000E8CD,870985,
17642,1721,1154,"..\MnuImages\N1721b\w\0217r.jpg
",0,"בבא בתרא יז ע""ג - בבא בתרא יז ע""ג",000000000000E8CE,870986,
17643,1721,1155,"..\MnuImages\N1721b\w\0217v.jpg
",0,"בבא בתרא יז ע""ג - בבא בתרא יז ע""ד",000000000000E8CF,870987,
17644,1721,1156,"..\MnuImages\N1721b\w\0218r.jpg
",0,"בבא בתרא יז ע""ד - בבא בתרא יז ע""ד",000000000000E8D0,870988,
17645,1721,1157,"..\MnuImages\N1721b\w\0218v.jpg
",0,"סנהדרין יח ע""א - סנהדרין יח ע""א",000000000000E8D1,870989,
17646,1721,1158,"..\MnuImages\N1721b\w\0219r.jpg
",0,"סנהדרין יח ע""א - סנהדרין יח ע""ב",000000000000E8D2,870990,
17647,1721,1159,"..\MnuImages\N1721b\w\0219v.jpg
",0,"סנהדרין יח ע""ב - סנהדרין יח ע""ג",000000000000E8D3,870991,
17648,1721,1160,"..\MnuImages\N1721b\w\0220r.jpg
",0,"סנהדרין יח ע""ג - סנהדרין יח ע""ג",000000000000E8D4,870992,
17649,1721,1161,"..\MnuImages\N1721b\w\0220v.jpg
",0,"סנהדרין יח ע""ג - סנהדרין יח ע""ד",000000000000E8D5,870993,
17650,1721,1162,"..\MnuImages\N1721b\w\0221r.jpg
",0,"סנהדרין יח ע""ד - סנהדרין יט ע""א",000000000000E8D6,870994,
17651,1721,1163,"..\MnuImages\N1721b\w\0221v.jpg
",0,"סנהדרין יט ע""א - סנהדרין יט ע""א",000000000000E8D7,870995,
17652,1721,1164,"..\MnuImages\N1721b\w\0222r.jpg
",0,"סנהדרין יט ע""א - סנהדרין יט ע""ב",000000000000E8D8,870996,
17653,1721,1165,"..\MnuImages\N1721b\w\0222v.jpg
",0,"סנהדרין יט ע""ב - סנהדרין יט ע""ג",000000000000E8D9,870997,
17654,1721,1166,"..\MnuImages\N1721b\w\0223r.jpg
",0,"סנהדרין יט ע""ג - סנהדרין יט ע""ג",000000000000E8DA,870998,
17655,1721,1167,"..\MnuImages\N1721b\w\0223v.jpg
",0,"סנהדרין יט ע""ג - סנהדרין יט ע""ד",000000000000E8DB,870999,
17656,1721,1168,"..\MnuImages\N1721b\w\0224r.jpg
",0,"סנהדרין יט ע""ד - סנהדרין כ ע""א",000000000000E8DC,871000,
17657,1721,1169,"..\MnuImages\N1721b\w\0224v.jpg
",0,"סנהדרין כ ע""א - סנהדרין כ ע""ב",000000000000E8DD,871001,
17658,1721,1170,"..\MnuImages\N1721b\w\0225r.jpg
",0,"סנהדרין כ ע""ב - סנהדרין כ ע""ב",000000000000E8DE,871002,
17659,1721,1171,"..\MnuImages\N1721b\w\0225v.jpg
",0,"סנהדרין כ ע""ב - סנהדרין כ ע""ג",000000000000E8DF,871003,
17660,1721,1172,"..\MnuImages\N1721b\w\0226r.jpg
",0,"סנהדרין כ ע""ג - סנהדרין כ ע""ד",000000000000E8E0,871004,
17661,1721,1173,"..\MnuImages\N1721b\w\0226v.jpg
",0,"סנהדרין כ ע""ד - סנהדרין כא ע""א",000000000000E8E1,871005,
17662,1721,1174,"..\MnuImages\N1721b\w\0227r.jpg
",0,"סנהדרין כא ע""א - סנהדרין כא ע""א",000000000000E8E2,871006,
17663,1721,1175,"..\MnuImages\N1721b\w\0227v.jpg
",0,"סנהדרין כא ע""א - סנהדרין כא ע""ב",000000000000E8E3,871007,
17664,1721,1176,"..\MnuImages\N1721b\w\0228r.jpg
",0,"סנהדרין כא ע""ב - סנהדרין כא ע""ג",000000000000E8E4,871008,
17665,1721,1177,"..\MnuImages\N1721b\w\0228v.jpg
",0,"סנהדרין כא ע""ג - סנהדרין כא ע""ג",000000000000E8E5,871009,
17666,1721,1178,"..\MnuImages\N1721b\w\0229r.jpg
",0,"סנהדרין כא ע""ג - סנהדרין כא ע""ד",000000000000E8E6,871010,
17667,1721,1179,"..\MnuImages\N1721b\w\0229v.jpg
",0,"סנהדרין כא ע""ד - סנהדרין כב ע""א",000000000000E8E7,871011,
17668,1721,1180,"..\MnuImages\N1721b\w\0230r.jpg
",0,"סנהדרין כב ע""א - סנהדרין כב ע""א",000000000000E8E8,871012,
17669,1721,1181,"..\MnuImages\N1721b\w\0230v.jpg
",0,"סנהדרין כב ע""א - סנהדרין כב ע""ב",000000000000E8E9,871013,
17670,1721,1182,"..\MnuImages\N1721b\w\0231r.jpg
",0,"סנהדרין כב ע""ב - סנהדרין כב ע""ג",000000000000E8EA,871014,
17671,1721,1183,"..\MnuImages\N1721b\w\0231v.jpg
",0,"סנהדרין כב ע""ג - סנהדרין כב ע""ד",000000000000E8EB,871015,
17672,1721,1184,"..\MnuImages\N1721b\w\0232r.jpg
",0,"סנהדרין כב ע""ד - סנהדרין כב ע""ד",000000000000E8EC,871016,
17673,1721,1185,"..\MnuImages\N1721b\w\0232v.jpg
",0,"סנהדרין כב ע""ד - סנהדרין כג ע""א",000000000000E8ED,871017,
17674,1721,1186,"..\MnuImages\N1721b\w\0233r.jpg
",0,"סנהדרין כג ע""א - סנהדרין כג ע""ב",000000000000E8EE,871018,
17675,1721,1187,"..\MnuImages\N1721b\w\0233v.jpg
",0,"סנהדרין כג ע""ב - סנהדרין כג ע""ב",000000000000E8EF,871019,
17676,1721,1188,"..\MnuImages\N1721b\w\0234r.jpg
",0,"סנהדרין כג ע""ב - סנהדרין כג ע""ג",000000000000E8F0,871020,
17677,1721,1189,"..\MnuImages\N1721b\w\0234v.jpg
",0,"סנהדרין כג ע""ג - סנהדרין כג ע""ד",000000000000E8F1,871021,
17678,1721,1190,"..\MnuImages\N1721b\w\0235r.jpg
",0,"סנהדרין כג ע""ד - סנהדרין כג ע""ד",000000000000E8F2,871022,
17679,1721,1191,"..\MnuImages\N1721b\w\0235v.jpg
",0,"סנהדרין כג ע""ד - סנהדרין כד ע""ב",000000000000E8F3,871023,
17680,1721,1192,"..\MnuImages\N1721b\w\0236r.jpg
",0,"סנהדרין כד ע""ב - סנהדרין כד ע""ב",000000000000E8F4,871024,
17681,1721,1193,"..\MnuImages\N1721b\w\0236v.jpg
",0,"סנהדרין כד ע""ב - סנהדרין כד ע""ג",000000000000E8F5,871025,
17682,1721,1194,"..\MnuImages\N1721b\w\0237r.jpg
",0,"סנהדרין כד ע""ג - סנהדרין כד ע""ג",000000000000E8F6,871026,
17683,1721,1195,"..\MnuImages\N1721b\w\0237v.jpg
",0,"סנהדרין כד ע""ג - סנהדרין כד ע""ד",000000000000E8F7,871027,
17684,1721,1196,"..\MnuImages\N1721b\w\0238r.jpg
",0,"סנהדרין כד ע""ד - סנהדרין כה ע""א",000000000000E8F8,871028,
17685,1721,1197,"..\MnuImages\N1721b\w\0238v.jpg
",0,"סנהדרין כה ע""א - סנהדרין כה ע""ב",000000000000E8F9,871029,
17686,1721,1198,"..\MnuImages\N1721b\w\0239r.jpg
",0,"סנהדרין כה ע""ב - סנהדרין כה ע""ב",000000000000E8FA,871030,
17687,1721,1199,"..\MnuImages\N1721b\w\0239v.jpg
",0,"סנהדרין כה ע""ב - סנהדרין כה ע""ג",000000000000E8FB,871031,
17688,1721,1200,"..\MnuImages\N1721b\w\0240r.jpg
",0,"סנהדרין כה ע""ג - סנהדרין כה ע""ד",000000000000E8FC,871032,
17689,1721,1201,"..\MnuImages\N1721b\w\0240v.jpg
",0,"סנהדרין כה ע""ד - סנהדרין כו ע""א",000000000000E8FD,871033,
17690,1721,1202,"..\MnuImages\N1721b\w\0241r.jpg
",0,"סנהדרין כו ע""א - סנהדרין כו ע""א",000000000000E8FE,871034,
17691,1721,1203,"..\MnuImages\N1721b\w\0241v.jpg
",0,"סנהדרין כו ע""א - סנהדרין כו ע""ב",000000000000E8FF,871035,
17692,1721,1204,"..\MnuImages\N1721b\w\0242r.jpg
",0,"סנהדרין כו ע""ב - סנהדרין כו ע""ג",0,871036,
17693,1721,1205,"..\MnuImages\N1721b\w\0242v.jpg
",0,"סנהדרין כו ע""ג - סנהדרין כו ע""ד",0,871037,
17694,1721,1206,"..\MnuImages\N1721b\w\0243r.jpg
",0,"סנהדרין כו ע""ד - סנהדרין כו ע""ד",0,871038,
17695,1721,1207,"..\MnuImages\N1721b\w\0243v.jpg
",0,"סנהדרין כו ע""ד - סנהדרין כז ע""א",0,871039,
17696,1721,1208,"..\MnuImages\N1721b\w\0244r.jpg
",0,"סנהדרין כז ע""א - סנהדרין כז ע""ב",0,871040,
17697,1721,1209,"..\MnuImages\N1721b\w\0244v.jpg
",0,"סנהדרין כז ע""ב - סנהדרין כז ע""ג",0,871041,
17698,1721,1210,"..\MnuImages\N1721b\w\0245r.jpg
",0,"סנהדרין כז ע""ג - סנהדרין כז ע""ג",0,871042,
17699,1721,1211,"..\MnuImages\N1721b\w\0245v.jpg
",0,"סנהדרין כז ע""ג - סנהדרין כז ע""ד",0,871043,
17700,1721,1212,"..\MnuImages\N1721b\w\0246r.jpg
",0,"סנהדרין כז ע""ד - סנהדרין כח ע""א",0,871044,
17701,1721,1213,"..\MnuImages\N1721b\w\0246v.jpg
",0,"סנהדרין כח ע""א - סנהדרין כח ע""א",000000000000E90A,871045,
17702,1721,1214,"..\MnuImages\N1721b\w\0247r.jpg
",0,"סנהדרין כח ע""א - סנהדרין כח ע""ב",000000000000E90B,871046,
17703,1721,1215,"..\MnuImages\N1721b\w\0247v.jpg
",0,"סנהדרין כח ע""ב - סנהדרין כח ע""ג",000000000000E90C,871047,
17704,1721,1216,"..\MnuImages\N1721b\w\0248r.jpg
",0,"סנהדרין כח ע""ג - סנהדרין כח ע""ד",000000000000E90D,871048,
17705,1721,1217,"..\MnuImages\N1721b\w\0248v.jpg
",0,"סנהדרין כח ע""ד - סנהדרין כט ע""א",000000000000E90E,871049,
17706,1721,1218,"..\MnuImages\N1721b\w\0249r.jpg
",0,"סנהדרין כט ע""א - סנהדרין כט ע""א",000000000000E90F,871050,
17707,1721,1219,"..\MnuImages\N1721b\w\0249v.jpg
",0,"סנהדרין כט ע""א - סנהדרין כט ע""ב",0,871051,
17708,1721,1220,"..\MnuImages\N1721b\w\0250r.jpg
",0,"סנהדרין כט ע""ב - סנהדרין כט ע""ג",0,871052,
17709,1721,1221,"..\MnuImages\N1721b\w\0250v.jpg
",0,"סנהדרין כט ע""ג - סנהדרין כט ע""ג",0,871053,
17710,1721,1222,"..\MnuImages\N1721b\w\0251r.jpg
",0,"סנהדרין כט ע""ג - סנהדרין ל ע""א",0,871054,
17711,1721,1223,"..\MnuImages\N1721b\w\0251v.jpg
",0,"סנהדרין ל ע""א - סנהדרין ל ע""א",0,871055,
17712,1721,1224,"..\MnuImages\N1721b\w\0252r.jpg
",0,"סנהדרין ל ע""א - סנהדרין ל ע""ב",0,871056,
17713,1721,1225,"..\MnuImages\N1721b\w\0252v.jpg
",0,"סנהדרין ל ע""ב - סנהדרין ל ע""ג",0,871057,
