מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
00475,"ביצה א, ט (ס ע""ד, 16)",שטעמן פג,,,,"ביצה יד ע""א",,
00477,"ביצה א, ט (ס ע""ד, 19)",העושה אלינתין,,,,"הש' שבת קמ ע""א",,
00479,"ביצה א, ט (ס ע""ד, 28)",מה פליגין,,,,"ביצה יד ע""א",,
00485,"ביצה א, י (ס ע""ד, 33)",ברר אוכלים,,,,"שבת עד ע""א; הש' שבת קמב ע""ב",,
00585,"ביצה א, י (ס ע""ד, 51)",המשמר חייב,,,,"שבת קלח ע""א",,
00605,"ביצה א, י (ס ע""ד, 57)",אין שונין,,,,"ביצה כט ע""ב",,
00685,"ביצה א, יב (סא ע""א, 7)",כיני מתניתא,,,,"ביצה טו ע""א",,
00695,"ביצה א, יב (סא ע""א, 10)",אין מפרקין,,,,"שבת קמא ע""ב",,
00697,"ביצה א, יב (סא ע""א, 12)",מהו להעמיד,,,,"הש' שבת צה ע""א",,
00725,"ביצה א, יב (סא ע""א, 17)",מטלטלין את,,,,"שבת לה ע""ב",,
00775,"ביצה ב, א (סא ע""א, 64)",בדין הוא,,,,"פס' מו ע""ב; ביצה טו ע""ב",,
00785,"ביצה ב, א (סא ע""ב, 5)",ובלבד שלא,,,,"ביצה יז ע""ב",,
00865,"ביצה ב, א (סא ע""ב, 16)",לא עירב,,,,"ביצה כא ע""ב",,
00955,"ביצה ב, ב (סא ע""ב, 39)",ממלא הוא,,,,"ביצה יח ע""א",,
00957,"ביצה ב, ב (סא ע""ב, 44)",כל מחוייבי,,,,"תע' יג ע""א",,
00965,"ביצה ב, ג (סא ע""ב, 47)",מתניתה דלא,,,,"ביצה יח ע""ב",,
01055,"ביצה ב, ד (סא ע""ג, 20)",שוב מעשה,,,,"ביצה כ ע""ב",,
01057,"ביצה ב, ה (סא ע""ג, 22)",פתר לה,,,,"הש' ביצה כא ע""ב",,
01075,"ביצה ב, ו (סא ע""ג, 36)",הדא דתימר,,,,"ביצה כא ע""ב",,
01077,"ביצה ב, ו (סא ע""ג, 39)",הדא דאת,,,,"ביצה כב ע""א",,
01135,"ביצה ב, ז (סא ע""ג, 56)",מהו תוודס,,,,"פס' נג ע""ב",,
01155,"ביצה ב, ח (סא ע""ג, 64)",חמור שעיסקו,,,,"שבת נב ע""א",,
01157,"ביצה ב, ח (סא ע""ד, 1)",כלב יוצא,,,,"שבת נא ע""ב",,
01175,"ביצה ב, ח (סא ע""ד, 8)",תמן אמרין,,,,"ביצה נד ע""ב",,
01195,"ביצה ב, י (סא ע""ד, 17)",התחתון משו',,,,"ביצה כג ע""ב",,
01177,"ביצה ב, ח (סא ע""ד, 9)",ללמדך שכל,,,"הש' מע""ש נו ע""ד; סוטה כד ע""א","הש' שבת נה ע""א; שבת נה ע""ב; שבת נו ע""ב; סוכה כט ע""ב; סנ' כ ע""א; סנ' כז ע""ב; סנ' קג ע""א; שבו' לט ע""ב; ע""ז ד ע""א; ע""ז יח ע""א",,
01235,"ביצה ג, א (סא ע""ד, 54)",דתנינן תמן,,,,"שבת קו ע""ב; ביצה כד ע""א",,
01285,"ביצה ג, א (סא ע""ד, 64)",כל שהוא,,,,"ביצה כד ע""א",,
01305,"ביצה ג, ב (סב ע""א, 5)",אם נתקלקלה,,,,"ביצה כד ע""ב",,
01315,"ביצה ג, ב (סב ע""א, 9)",רבי זעורה,,,,"ביצה כד ע""ב",,
