מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
00330,"גט' א, ה (מג ע""ג, 55)",שטר שחיתמו,,"ת' גט' ז, יא (35:274)",,,,
00340,"גט' א, ה (מג ע""ג, 59)",דקאמר רבי,,,"גט' נ ע""ג",,,
00350,"גט' א, ה (מג ע""ג, 61)",כותים משום,,,"יב' ח ע""ב; כת' כז ע""א",,,
00370,"גט' א, ה (מג ע""ג, 64)",רבי עקיבה,,,"כותים ב, ז (10)",,,
00380,"גט' א, ה (מג ע""ד, 1)",על שם,,,"גט' מג ע""ג",,,
00390,"גט' א, ה (מג ע""ד, 3)",ויעש כהנים,"מל""א יב, לא",,,,,
00400,"גט' א, ה (מג ע""ד, 6)",רבי בא,,,"גט' מד ע""ב",,,
00410,"גט' א, ה (מג ע""ד, 13)",אמר רבי,,,"גט' מו ע""ג",,,
00430,"גט' א, ו (מג ע""ד, 17)",לפי שזכין,,"מ' גט' א, ו",,,,
00440,"גט' א, ו (מג ע""ד, 24)",האומ' טבי,,"ת' ב""ב ט, יד (18:411)","ב""ב טז ע""ג",,,
