txt file line,Perek running counter,page running counter,Daf,Line,Rambam,Semag,Tur Shulchan Arukh,original,problem
488,קא,ה,47a,10,"[u'Mishneh Torah, Robbery and Lost Property 17:13', u'Mishneh Torah, Marriage 3:11']","[u'Sefer Mitzvot Gadol, Positive Commandments 48', u'Sefer Mitzvot Gadol, Positive Commandments 74']","[u'Tur, Choshen Mishpat 270', u'Shulchan Arukh, Choshen Mishpat 270:2', u'Tur, Even HaEzer 37', u'Shulchan Arukh, Even HaEzer 37:1']","קא ה מיי' פי""ז מהל' אבידה הלי""ג ופ""ג מהל' אישות הלי""א סמג עשין מח ועד טוש""ע חו""מ סי' ער סעי' ב וטוש""ע אה""ע סי' לז סעיף א",FALSE
489,קב,ו,47a,10,"[u'Mishneh Torah, Vows 11:6']","[u'Sefer Mitzvot Gadol, Negative Commandments 242']","[u'Tur, Yoreh Deah 234', u""Shulchan Arukh, Yoreh De'ah 234:1""]","קב ו מיי' פי""א מהל' נדרים הל""ו סמג לאוין רמב טוש""ע יו""ד סימן רלד סעיף א",FALSE
490,קג,ז,47a,11,"[u'Mishneh Torah, Marriage 2:7']",,,"קג ז ח ט י מיי' פ""ב מהל' אישות הל""ז",
490,קג,ח,47a,11,"[u'Mishneh Torah, Marriage 2:7']",,,"קג ז ח ט י מיי' פ""ב מהל' אישות הל""ז",
490,קג,ט,47a,11,"[u'Mishneh Torah, Marriage 2:7']",,,"קג ז ח ט י מיי' פ""ב מהל' אישות הל""ז",
490,קג,י,47a,11,"[u'Mishneh Torah, Marriage 2:7']",,,"קג ז ח ט י מיי' פ""ב מהל' אישות הל""ז",FALSE
491,קד,כ,47a,12,"[u'Mishneh Torah, Tithes 2:5']",,,"קד כ מיי' פ""ב מהל' מעשר הל""ה",FALSE
492,קה,ל,47a,14,"[u'Mishneh Torah, Marriage 2:7']",,,"קה ל מיי' פ""ב מהל' אישות הל""ז",FALSE
493,קו,מ,47a,15,"[u'Mishneh Torah, Slaves 9:8']",,"[u'Tur, Yoreh Deah 267', u""Shulchan Arukh, Yoreh De'ah 267:17""]","קו מ מיי' פ""ט מהל' עבדים הל""ח טוש""ע יו""ד סי' רסז סעי' יז",FALSE
494,קז,נ,47a,17,"[u'Mishneh Torah, Marriage 2:7']",,,"קז נ ס ע פ צ מיי' פ""ב מהל' אישות הל""ז",
494,קז,ס,47a,18,"[u'Mishneh Torah, Marriage 2:7']",,,"קז נ ס ע פ צ מיי' פ""ב מהל' אישות הל""ז",
494,קז,ע,47a,18,"[u'Mishneh Torah, Marriage 2:7']",,,"קז נ ס ע פ צ מיי' פ""ב מהל' אישות הל""ז",
494,קז,פ,47a,18,"[u'Mishneh Torah, Marriage 2:7']",,,"קז נ ס ע פ צ מיי' פ""ב מהל' אישות הל""ז",
494,קז,צ,47a,18,"[u'Mishneh Torah, Marriage 2:7']",,,"קז נ ס ע פ צ מיי' פ""ב מהל' אישות הל""ז",FALSE
495,קח,א,47b,2,"[u'Mishneh Torah, Marriage 2:7', u'Mishneh Torah, Marriage 2:8']",,,"קח א ב מיי' פ""ב מהל' אישות הל""ז ח",
495,קח,ב,47b,2,"[u'Mishneh Torah, Marriage 2:7', u'Mishneh Torah, Marriage 2:8']",,,"קח א ב מיי' פ""ב מהל' אישות הל""ז ח",FALSE
496,קט,ג,47b,8,"[u'Mishneh Torah, Tithes 4:8', u'Mishneh Torah, Tithes 4:10']",,,"קט ג מיי' פ""ד מהל' מעשר הל""ח והל""י",FALSE
497,קי,ד,47b,9,"[u'Mishneh Torah, Marriage 2:5']","[u'Sefer Mitzvot Gadol, Positive Commandments 91']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:12']","קי ד מיי' פ""ב מהל' אישות הל""ה סמג עשין צא טוש""ע אה""ע סי' קנה סעיף יב",FALSE
498,קיא,ה,47b,13,"[u'Mishneh Torah, Marriage 2:11']","[u'Sefer Mitzvot Gadol, Positive Commandments 91']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:12', u'Tur, Even HaEzer 172', u'Shulchan Arukh, Even HaEzer 172:6']","קיא ה מיי' שם הלי""א סמג שם טוש""ע אה""ע שם וסי' קעב סעי' ו",FALSE
499,קיב,ו,47b,14,"[u'Mishneh Torah, Marriage 2:11']","[u'Sefer Mitzvot Gadol, Positive Commandments 91']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:13']","קיב ו מיי' שם סמג שם טוש""ע אה""ע שם סי' קנה סעי' יג",FALSE
500,קיג,ז,47b,18,"[u'Mishneh Torah, Marriage 2:4', u'Mishneh Torah, Marriage 2:11']",,"[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:12']","קיג ז מיי' שם הל""ד והלי""א טוש""ע אה""ע שם סעיף יב",FALSE
501,קיד,ח,47b,20,"[u'Mishneh Torah, Marriage 2:21']",,,"קיד ח עי' במיי' פ""ב מהל' אישות הל' כא",
502,א,א,48a,11,"[u'Mishneh Torah, Marriage 2:1']","[u'Sefer Mitzvot Gadol, Positive Commandments 50']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:12']","א א מיי' פ""ב מהל' אישות הל""א סמג עשין נ טוש""ע אה""ע סי' קנה סעיף יב",FALSE
503,ב,ב,48a,13,"[u'Mishneh Torah, Marriage 2:7', u'Mishneh Torah, Marriage 2:8']",,,ב ב מיי' שם הל' ז ח,FALSE
505,ג,ב,48b,4,"[u'Mishneh Torah, Marriage 2:8']",,,"ג ב מיי' פ""ב מהל' אישות הל""ח",FALSE
506,ד,ג,48b,8,"[u'Mishneh Torah, Marriage 2:20']","[u'Sefer Mitzvot Gadol, Positive Commandments 50']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:15']","ד ג ד ה מיי' שם הל""כ סמג עשין נ טוש""ע אה""ע סי' קנה סעיף טו",
506,ד,ד,48b,8,"[u'Mishneh Torah, Marriage 2:20']","[u'Sefer Mitzvot Gadol, Positive Commandments 50']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:15']","ד ג ד ה מיי' שם הל""כ סמג עשין נ טוש""ע אה""ע סי' קנה סעיף טו",
506,ד,ה,48b,9,"[u'Mishneh Torah, Marriage 2:20']","[u'Sefer Mitzvot Gadol, Positive Commandments 50']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:15']","ד ג ד ה מיי' שם הל""כ סמג עשין נ טוש""ע אה""ע סי' קנה סעיף טו",FALSE
,,,49a,7,"[u'Mishneh Torah, Vessels 23:1', u'Mishneh Torah, Vessels 27:16']",,,,
510,ה,ב,49a,8,"[u'Mishneh Torah, Red Heifer 6:6', u'Mishneh Torah, Vessels 19:1', u'Mishneh Torah, Vessels 19:2']",,,"ה ב ג מיי' פ""ו מהל' פרה אדומה הל""ו ופי""ט מהל' כלים הל""א והל""ב",
510,ה,ג,49a,9,"[u'Mishneh Torah, Red Heifer 6:6', u'Mishneh Torah, Vessels 19:1', u'Mishneh Torah, Vessels 19:2']",,,"ה ב ג מיי' פ""ו מהל' פרה אדומה הל""ו ופי""ט מהל' כלים הל""א והל""ב",FALSE
511,ו,ד,49a,10,"[u'Mishneh Torah, Vessels 19:1']",,,"ו ד מיי' פי""ט מהל' כלים הלכה א",FALSE
512,ז,א,49b,5,"[u'Mishneh Torah, Defilement by a Corpse 2:7']",,,"ז א ב מיי' פ""ב מהל' טומאת מת הל""ז",
512,ז,ב,49b,7,"[u'Mishneh Torah, Defilement by a Corpse 2:7']",,,"ז א ב מיי' פ""ב מהל' טומאת מת הל""ז",FALSE
513,ח,ג,49b,8,"[u'Mishneh Torah, Vessels 27:16']",,,"ח ג ד מיי' פכ""ז מהל' כלים הל' ט""ז",
513,ח,ד,49b,11,"[u'Mishneh Torah, Vessels 27:16']",,,"ח ג ד מיי' פכ""ז מהל' כלים הל' ט""ז",FALSE
514,ט,ה,49b,12,"[u'Mishneh Torah, The Sanhedrin and the Penalties within their Jurisdiction 11:11', u'Mishneh Torah, The Sanhedrin and the Penalties within their Jurisdiction 2:9']",,,"ט ה מיי' פי""א מהל' סנהדרין הלי""א ופ""ב שם הלכה ט",FALSE
515,י,ו,49b,14,"[u'Mishneh Torah, The Sanhedrin and the Penalties within their Jurisdiction 2:9', u'Mishneh Torah, The Sanhedrin and the Penalties within their Jurisdiction 11:11']","[u'Sefer Mitzvot Gadol, Positive Commandments 96']","[u'Tur, Choshen Mishpat 7', u'Shulchan Arukh, Choshen Mishpat 7:2']","י ו מיי' פ""ב שם הל""ט ופי""א הל' יא סמג עשין צו טוש""ע חו""מ סי' ז סעי' ב",FALSE
516,יא,ז,49b,14,"[u'Mishneh Torah, The Sanhedrin and the Penalties within their Jurisdiction 11:11', u'Mishneh Torah, The Sanhedrin and the Penalties within their Jurisdiction 11:11']","[u'Sefer Mitzvot Gadol, Positive Commandments 96']","[u'Tur, Choshen Mishpat 7', u'Shulchan Arukh, Choshen Mishpat 7:1']","יא ז מיי' שם ושם סמג שם טוש""ע שם סעי' א",FALSE
518,יב,א,50a,1,"[u'Mishneh Torah, Defilement by Leprosy 9:6']",,,"יב א מיי' פ""ט מהל' טומאת צרעת הל""ו",FALSE
519,יג,ב,50a,1,"[u'Mishneh Torah, The Sanhedrin and the Penalties within their Jurisdiction 3:3']","[u'Sefer Mitzvot Gadol, Positive Commandments 96']","[u'Tur, Choshen Mishpat 5', u'Shulchan Arukh, Choshen Mishpat 5:2']","יג ב מיי' פ""ג מהל' סנהדרין הל""ג סמג עשין צו טוש""ע חו""מ סי' ה סעי' ב",FALSE
520,יד,ג,50a,3,"[u'Mishneh Torah, Defilement by Leprosy 9:1', u'Mishneh Torah, Defilement by Leprosy 9:2']",,,"יד ג מיי' פ""ט מהל' טומאת צרעת הל""א והלכה ב",FALSE
521,טו,ד,50a,4,"[u'Mishneh Torah, The Sanhedrin and the Penalties within their Jurisdiction 2:9']","[u'Sefer Mitzvot Gadol, Positive Commandments 97']","[u'Tur, Choshen Mishpat 7', u'Shulchan Arukh, Choshen Mishpat 7:2']","טו ד מיי' פ""ב מהל' סנהדרין הל""ט סמג עשין צז טוש""ע חו""מ סי' ז סעי' ב",FALSE
522,טז,ה,50a,6,"[u'Mishneh Torah, The Sanhedrin and the Penalties within their Jurisdiction 3:3']","[u'Sefer Mitzvot Gadol, Positive Commandments 97']","[u'Tur, Choshen Mishpat 5', u'Shulchan Arukh, Choshen Mishpat 5:2']","טז ה מיי' פ""ג שם הל""ג סמג שם טוש""ע שם סי' ה סעי' ב",FALSE
523,יז,ו,50a,9,"[u'Mishneh Torah, Defilement of Foods 1:1', u'Mishneh Torah, Defilement of Foods 3:3']",,,"יז ו מיי' פ""א מהל' טומאת אוכלין הל""א ופ""ג הל""ג",FALSE
524,יח,ז,50a,11,"[u'Mishneh Torah, Gifts to the Poor 2:1']",,,"יח ז מיי' פ""ב מהל' מתנות עניים הל""א",FALSE
525,יט,ח,50a,13,"[u'Mishneh Torah, Heave Offerings 2:1']",,,"יט ח מיי' פ""ב מהל' תרומות הל""א",FALSE
,,,50a,14,"[u'Mishneh Torah, Gifts to the Poor 2:2']",,,,
527,כ,י,50a,14,"[u'Mishneh Torah, Gifts to the Poor 3:10']",,,"כ י מיי' פ""ג מהל' מתנות עניים הל""י",FALSE
528,כא,א,50b,1,"[u'Mishneh Torah, Defilement of Foods 3:3', u'Mishneh Torah, Other Sources of Defilement 3:2']",,,"כא א ב מיי' פ""ג מהל' טומאת אוכלין הל""ג ופ""ג מהל' שאר אבות הטומאה הל""ב",
528,כא,ב,50b,2,"[u'Mishneh Torah, Defilement of Foods 3:3', u'Mishneh Torah, Other Sources of Defilement 3:2']",,,"כא א ב מיי' פ""ג מהל' טומאת אוכלין הל""ג ופ""ג מהל' שאר אבות הטומאה הל""ב",FALSE
529,כב,ג,50b,8,"[u'Mishneh Torah, Defilement of Foods 3:10']",,,"כב ג מיי' פ""ג מהל' טומאת אוכלין הל""י",FALSE
530,כג,ד,50b,12,"[u'Mishneh Torah, Defilement of Foods 3:3']",,,"כג ד ה מיי' שם הל""ג",
530,כג,ה,50b,13,"[u'Mishneh Torah, Defilement of Foods 3:3']",,,"כג ד ה מיי' שם הל""ג",FALSE
531,כד,ו,50b,13,"[u'Mishneh Torah, Defilement of Foods 3:3', u'Mishneh Torah, Other Sources of Defilement 3:1']",,,"כד ו מיי' שם ומיי' פ""ג מהל' שאר אבות הטומאה הל""א",FALSE
532,כה,א,51a,4,"[u'Mishneh Torah, Other Sources of Defilement 3:1']",,,"כה א מיי' פ""ג מהל' אבות הטומאה הל""א",FALSE
533,כו,ב,51a,4,"[u'Mishneh Torah, Defilement of Foods 3:3']",,,"כו ב ג ד מיי' פ""ג מהל' טומאת אוכלין הלכה ג",
533,כו,ג,51a,8,"[u'Mishneh Torah, Defilement of Foods 3:3']",,,"כו ב ג ד מיי' פ""ג מהל' טומאת אוכלין הלכה ג",
533,כו,ד,51a,8,"[u'Mishneh Torah, Defilement of Foods 3:3']",,,"כו ב ג ד מיי' פ""ג מהל' טומאת אוכלין הלכה ג",FALSE
534,כז,ה,51a,10,"[u'Mishneh Torah, Heave Offerings 2:2']",,,"כז ה ו ז מיי' פ""ב מהל' תרומות הל""ב",
534,כז,ו,51a,12,"[u'Mishneh Torah, Heave Offerings 2:2']",,,"כז ה ו ז מיי' פ""ב מהל' תרומות הל""ב",
534,כז,ז,51a,12,"[u'Mishneh Torah, Heave Offerings 2:2']",,,"כז ה ו ז מיי' פ""ב מהל' תרומות הל""ב",FALSE
535,כח,ח,51a,16,"[u'Mishneh Torah, First Fruits and other Gifts to Priests Outside the Sanctuary 10:7']",,,"כח ח מיי' פ""י מהל' בכורים הל""ז",FALSE
536,כט,ט,51a,16,,,"[u'Tur, Yoreh Deah 61', u""Shulchan Arukh, Yoreh De'ah 61:6""]","כט ט טוש""ע יו""ד סי' סא סעי' ו",FALSE
537,ל,י,51a,18,"[u'Mishneh Torah, Gifts to the Poor 5:27']",,,"ל י מיי' פ""ה מהל' מתנות עניים הל' כז",FALSE
538,לא,כ,51a,20,"[u'Mishneh Torah, Gifts to the Poor 3:11']",,,"לא כ מיי' שם פ""ג הלי""א",FALSE
539,לב,א,51b,4,"[u'Mishneh Torah, Defilement of Foods 1:6']",,,"לב א מיי' פ""א מהל' טומאת אוכלין הל""ו",FALSE
540,לג,ב,51b,4,"[u""Mishneh Torah, Second Tithes and Fourth Year's Fruit 7:9""]",,,"לג ב ג מיי' פ""ז מהל' מעשר שני הל""ט",
540,לג,ג,51b,6,"[u""Mishneh Torah, Second Tithes and Fourth Year's Fruit 7:9""]",,,"לג ב ג מיי' פ""ז מהל' מעשר שני הל""ט",FALSE
541,לד,ד,51b,7,"[u'Mishneh Torah, Defilement of Foods 1:7']",,,"לד ד מיי' פ""א מהל' טומאת אוכלין הל""ז",FALSE
542,לה,ה,51b,9,"[u'Mishneh Torah, First Fruits and other Gifts to Priests Outside the Sanctuary 10:17']",,"[u'Tur, Yoreh Deah 333', u""Shulchan Arukh, Yoreh De'ah 333:14""]","לה ה מיי' פ""י מהל' בכורים הלי""ז שו""ע יו""ד סי' שלג סעי' יד",FALSE
543,לו,ו,51b,11,"[u'Mishneh Torah, Sabbatical Year and the Jubilee 7:13']",,,"לו ו מיי' פ""ז מהל' שמיטה ויובל הלי""ג",FALSE
544,לז,ז,51b,11,"[u'Mishneh Torah, Sabbatical Year and the Jubilee 7:14']",,,"לז ז מיי' שם הלי""ד",FALSE
545,לח,ח,51b,13,"[u'Mishneh Torah, Forbidden Foods 1:24']","[u'Sefer Mitzvot Gadol, Positive Commandments 62']","[u'Tur, Yoreh Deah 83', u""Shulchan Arukh, Yoreh De'ah 83:3""]","לח ח מיי' פ""א מהל' מאכלות אסורות הל' כד סמג עשין סב טוש""ע יו""ד סי' פג סעיף ג",FALSE
546,לט,ט,51b,18,"[u'Mishneh Torah, Blessings 8:8']",,,"לט ט מיי' פ""ח מהל' ברכות הל""ח",FALSE
547,מ,י,51b,19,"[u'Mishneh Torah, Blessings 8:8']","[u'Sefer Mitzvot Gadol, Positive Commandments 27']","[u'Tur, Orach Chaim 204', u'Shulchan Arukh, Orach Chayim 204:1', u'Shulchan Arukh, Orach Chayim 204:1', u'Tur, Orach Chaim 207', u'Shulchan Arukh, Orach Chayim 207:1']","מ י מיי' שם סמג עשין כז טוש""ע או""ח סי' רד סעי' א וסימן רז",FALSE
548,מא,א,52a,1,,,"[u'Tur, Orach Chaim 216', u'Shulchan Arukh, Orach Chayim 216:1']","מא א טוש""ע א""ח סי' רטז סעי' א",FALSE
549,מב,ב,52a,2,"[u'Mishneh Torah, Marriage 2:1', u'Mishneh Torah, Levirate Marriage and Release 1:17']","[u'Sefer Mitzvot Gadol, Positive Commandments 51']","[u'Tur, Even HaEzer 167', u'Shulchan Arukh, Even HaEzer 167:4']","מב ב מיי' פ""ב מהל' אישות הל""א ופ""א מהל' יבום הלי""ז סמג עשין נא טוש""ע אה""ע סי' קסז סעיף ד",FALSE
550,מג,ג,52a,3,"[u'Mishneh Torah, Rebels 7:5']",,,"מג ג מיי' פ""ז מהל' ממרים הל""ה",FALSE
551,מד,ד,52a,5,"[u'Mishneh Torah, Divorce 11:4']","[u'Sefer Mitzvot Gadol, Positive Commandments 20']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:12']","מד ד מיי' פי""א מהל' גירושין הל""ד וע""ש סמג עשין כ טוש""ע אה""ע סי' קנה סעיף יב",FALSE
,,,52a,12,"[u'Mishneh Torah, Marriage 4:8']",,"[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:14']",,
553,מה,ו,52a,16,"[u'Mishneh Torah, Forbidden Intercourse 18:7', u'Mishneh Torah, Marriage 24:19']","[u'Sefer Mitzvot Gadol, Negative Commandments 125']","[u'Tur, Even HaEzer 6', u'Shulchan Arukh, Even HaEzer 6:11']","מה ו מיי' פי""ח מהל' איסורי ביאה הל""ז ופכ""ד מהל' אישות הל' יט סמג לאוין קכה טוש""ע אה""ע סי' ו סעיף יא",FALSE
554,מו,ז,52a,16,"[u'Mishneh Torah, Marriage 3:2']",,,"מו ז מיי' שם פ""ג הל""ב",FALSE
555,מז,ח,52a,17,"[u'Mishneh Torah, Divorce 11:4']","[u'Sefer Mitzvot Gadol, Positive Commandments 50']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:12']","מז ח מיי' פי""א מהל' גירושין הלכה ד סמג עשין נ טוש""ע אה""ע סי' קנה סעיף יב",FALSE
556,מח,ט,52a,20,"[u'Mishneh Torah, Marriage 2:17']","[u'Sefer Mitzvot Gadol, Positive Commandments 50']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:16']","מח ט י כ מיי' פ""ב מהל' אישות הלי""ז סמג עשין נ טוש""ע שם סעי' טז",
556,מח,י,52a,20,"[u'Mishneh Torah, Marriage 2:17']","[u'Sefer Mitzvot Gadol, Positive Commandments 50']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:16']","מח ט י כ מיי' פ""ב מהל' אישות הלי""ז סמג עשין נ טוש""ע שם סעי' טז",
556,מח,כ,52a,24,"[u'Mishneh Torah, Marriage 2:17']","[u'Sefer Mitzvot Gadol, Positive Commandments 50']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:16']","מח ט י כ מיי' פ""ב מהל' אישות הלי""ז סמג עשין נ טוש""ע שם סעי' טז",FALSE
557,מט,א,52b,3,"[u'Mishneh Torah, Marriage 2:17']","[u'Sefer Mitzvot Gadol, Positive Commandments 50']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:17']","מט א ב מיי' פ""ב מהל' אישות הלי""ז סמג עשין נ טוש""ע אה""ע סי' קנה סעי' יז",
557,מט,ב,52b,4,"[u'Mishneh Torah, Marriage 2:17']","[u'Sefer Mitzvot Gadol, Positive Commandments 50']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:17']","מט א ב מיי' פ""ב מהל' אישות הלי""ז סמג עשין נ טוש""ע אה""ע סי' קנה סעי' יז",FALSE
558,נ,ג,52b,8,"[u'Mishneh Torah, Red Heifer 1:4', u'Mishneh Torah, Defilement by Leprosy 2:1', u'Mishneh Torah, Defilement by Leprosy 8:5', u'Mishneh Torah, Marriage 2:16']","[u'Sefer Mitzvot Gadol, Positive Commandments 50', u'Sefer Mitzvot Gadol, Positive Commandments 234']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:18']","נ ג ד מיי' פ""א מהל' פרה אדומה הל""ד ופ""ב מהל' טומאת צרעת הל""א ופ""ח הל""ה ופ""ב מהל' אישות הלט""ז סמג עשין נ רלד טוש""ע אה""ע סי' קנה סעיף יח",
558,נ,ד,52b,9,"[u'Mishneh Torah, Red Heifer 1:4', u'Mishneh Torah, Defilement by Leprosy 2:1', u'Mishneh Torah, Defilement by Leprosy 8:5', u'Mishneh Torah, Marriage 2:16']","[u'Sefer Mitzvot Gadol, Positive Commandments 50', u'Sefer Mitzvot Gadol, Positive Commandments 234']","[u'Tur, Even HaEzer 155', u'Shulchan Arukh, Even HaEzer 155:18']","נ ג ד מיי' פ""א מהל' פרה אדומה הל""ד ופ""ב מהל' טומאת צרעת הל""א ופ""ח הל""ה ופ""ב מהל' אישות הלט""ז סמג עשין נ רלד טוש""ע אה""ע סי' קנה סעיף יח",FALSE
559,נא,ה,52b,10,"[u'Mishneh Torah, Forbidden Intercourse 9:3']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']",,"נא ה מיי' פ""ט מהל' איסורי ביאה הל""ג סמג לאוין קיא",FALSE
560,נב,ו,52b,13,"[u'Mishneh Torah, Forbidden Intercourse 9:12', u'Mishneh Torah, Forbidden Intercourse 9:14']",,,"נב ו ז מיי' שם הלי""ב והלכה יד",
560,נב,ז,52b,21,"[u'Mishneh Torah, Forbidden Intercourse 9:12', u'Mishneh Torah, Forbidden Intercourse 9:14']",,,"נב ו ז מיי' שם הלי""ב והלכה יד",FALSE
561,נג,א,53a,2,"[u'Mishneh Torah, Forbidden Intercourse 9:13']",,,"נג א ב מיי' פ""ט מהל' איסורי ביאה הלי""ג וע""ש",
561,נג,ב,53a,4,"[u'Mishneh Torah, Forbidden Intercourse 9:13']",,,"נג א ב מיי' פ""ט מהל' איסורי ביאה הלי""ג וע""ש",FALSE
562,נד,א,53b,2,"[u'Mishneh Torah, Forbidden Intercourse 9:3']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']",,"נד א מיי' פ""ט מהל' איסורי ביאה הל""ג סמג לאוין קיא",FALSE
563,נה,ב,53b,6,"[u'Mishneh Torah, Forbidden Intercourse 9:15']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']",,"נה ב ג מיי' שם והלט""ו סמג שם",
563,נה,ג,53b,13,"[u'Mishneh Torah, Forbidden Intercourse 9:15']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']",,"נה ב ג מיי' שם והלט""ו סמג שם",FALSE
564,נו,ד,53b,14,"[u'Mishneh Torah, Forbidden Intercourse 9:16', u'Mishneh Torah, Forbidden Intercourse 9:17', u'Mishneh Torah, Forbidden Intercourse 9:18']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:1""]","נו ד מיי' שם הלט""ז יז יח וע""ש בהשגות ובמ""מ סמג שם טוש""ע יו""ד סי' קצ סעי' א",FALSE
