Text with Addition,Ref,New Text,Our Text,Difference
New Text,Psalms 55:20,יִשְׁמַ֤ע& <b>׀</b> אֵ֨ל& <b>׀</b> וְֽיַעֲנֵם֮ וְיֹ֤שֵׁ֥ב קֶ֗דֶם סֶ֥֫לָה אֲשֶׁ֤ר אֵ֣ין חֲלִיפ֣וֹת לָ֑מוֹ וְלֹ֖א יָרְא֣וּ אֱלֹהִֽים׃,יִשְׁמַ֤ע <b>׀</b> אֵ֨ל <b>׀</b> וְֽיַעֲנֵם֮ וְיֹ֤שֵׁ֥ב קֶ֗דֶם סֶ֥֫לָה אֲשֶׁ֤ר אֵ֣ין חֲלִיפ֣וֹת לָ֑מוֹ וְלֹ֖א יָרְא֣וּ אֱלֹהִֽים׃,&
New Text,Psalms 55:24,"וְאַתָּ֤ה אֱלֹהִ֨ים& <b>׀</b> תּוֹרִדֵ֬ם& <b>׀</b> לִבְאֵ֬ר שַׁ֗חַת אַנְשֵׁ֤י דָמִ֣ים וּ֭מִרְמָה לֹא־יֶחֱצ֣וּ יְמֵיהֶ֑ם וַ֝אֲנִ֗י אֶבְטַח־בָּֽךְ׃ <span class=""mam-spi-pe"">{פ}</span><br>",וְאַתָּ֤ה אֱלֹהִ֨ים <b>׀</b> תּוֹרִדֵ֬ם <b>׀</b> לִבְאֵ֬ר שַׁ֗חַת אַנְשֵׁ֤י דָמִ֣ים וּ֭מִרְמָה לֹא־יֶחֱצ֣וּ יְמֵיהֶ֑ם וַ֝אֲנִ֗י אֶבְטַח־בָּֽךְ׃ <span>{פ}</span><br>,"& class=""mam-spi-pe"""
New Text,Psalms 57:10,אוֹדְךָ֖ בָעַמִּ֥ים& <small>׀</small>& אֲדֹנָ֑י אֲ֝זַמֶּרְךָ֗ בַּלְאֻמִּֽים׃,אוֹדְךָ֖ בָעַמִּ֥ים <small>׀</small> אֲדֹנָ֑י אֲ֝זַמֶּרְךָ֗ בַּלְאֻמִּֽים׃,&
New Text,Psalms 58:7,אֱֽלֹהִ֗ים הֲרׇס־שִׁנֵּ֥ימוֹ בְּפִ֑ימוֹ מַלְתְּע֥וֹת כְּ֝פִירִ֗ים נְתֹ֣ץ& <small>׀</small>& יְהֹוָֽה׃,אֱֽלֹהִ֗ים הֲרׇס־שִׁנֵּ֥ימוֹ בְּפִ֑ימוֹ מַלְתְּע֥וֹת כְּ֝פִירִ֗ים נְתֹ֣ץ <small>׀</small> יְהֹוָֽה׃,&
New Text,Psalms 59:2,הַצִּילֵ֖נִי מֵאֹיְבַ֥י& <small>׀</small>& אֱלֹהָ֑י מִֽמִּתְקוֹמְמַ֥י תְּשַׂגְּבֵֽנִי׃,הַצִּילֵ֖נִי מֵאֹיְבַ֥י <small>׀</small> אֱלֹהָ֑י מִֽמִּתְקוֹמְמַ֥י תְּשַׂגְּבֵֽנִי׃,&
New Text,Psalms 59:6,וְאַתָּ֤ה יְהֹוָֽה־אֱלֹהִ֥ים& <small>׀</small>& צְבָא֡וֹת אֱלֹ֘הֵ֤י יִשְׂרָאֵ֗ל הָקִ֗יצָה לִפְקֹ֥ד כׇּֽל־הַגּוֹיִ֑ם אַל־תָּחֹ֨ן כׇּל־בֹּ֖גְדֵי אָ֣וֶן סֶֽלָה׃,וְאַתָּ֤ה יְהֹוָֽה־אֱלֹהִ֥ים <small>׀</small> צְבָא֡וֹת אֱלֹ֘הֵ֤י יִשְׂרָאֵ֗ל הָקִ֗יצָה לִפְקֹ֥ד כׇּֽל־הַגּוֹיִ֑ם אַל־תָּחֹ֨ן כׇּל־בֹּ֖גְדֵי אָ֣וֶן סֶֽלָה׃,&
New Text,Psalms 61:1,לַמְנַצֵּ֬חַ& <small>׀</small>& עַֽל־נְגִינַ֬ת לְדָוִֽד׃,לַמְנַצֵּ֬חַ <small>׀</small> עַֽל־נְגִינַ֬ת לְדָוִֽד׃,&
New Text,Psalms 61:9,"כֵּ֤ן אֲזַמְּרָ֣ה שִׁמְךָ֣ לָעַ֑ד לְֽשַׁלְּמִ֥י נְדָרַ֗י י֣וֹם& <small>׀</small>& יֽוֹם׃ <span class=""mam-spi-pe"">{פ}</span><br>",כֵּ֤ן אֲזַמְּרָ֣ה שִׁמְךָ֣ לָעַ֑ד לְֽשַׁלְּמִ֥י נְדָרַ֗י י֣וֹם <small>׀</small> יֽוֹם׃ <span>{פ}</span><br>,"& class=""mam-spi-pe"""
New Text,Psalms 63:2,אֱלֹהִ֤ים& <b>׀</b> אֵלִ֥י אַתָּ֗ה אֲֽשַׁ֫חֲרֶ֥ךָּ צָמְאָ֬ה לְךָ֨& <b>׀</b> נַפְשִׁ֗י כָּמַ֣הּ לְךָ֣ בְשָׂרִ֑י בְּאֶֽרֶץ־צִיָּ֖ה וְעָיֵ֣ף בְּלִי־מָֽיִם׃,אֱלֹהִ֤ים <b>׀</b> אֵלִ֥י אַתָּ֗ה אֲֽשַׁ֫חֲרֶ֥ךָּ צָמְאָ֬ה לְךָ֨ <b>׀</b> נַפְשִׁ֗י כָּמַ֣הּ לְךָ֣ בְשָׂרִ֑י בְּאֶֽרֶץ־צִיָּ֖ה וְעָיֵ֣ף בְּלִי־מָֽיִם׃,&
New Text,Psalms 66:7,"מֹ֘שֵׁ֤ל בִּגְבוּרָת֨וֹ& <b>׀</b> עוֹלָ֗ם עֵ֭ינָיו בַּגּוֹיִ֣ם תִּצְפֶּ֑ינָה הַסּוֹרְרִ֓ים& <b>׀</b> אַל־<span class=""mam-kq""><span class=""mam-kq-q"">[יָר֖וּמוּ]</span> <span class=""mam-kq-k"">(ירימו)</span></span> לָ֣מוֹ סֶֽלָה׃","מֹ֘שֵׁ֤ל בִּגְבוּרָת֨וֹ <b>׀</b> עוֹלָ֗ם עֵ֭ינָיו בַּגּוֹיִ֣ם תִּצְפֶּ֑ינָה הַסּוֹרְרִ֓ים <b>׀</b> אַל־<span class=""mam-kq""><span class=""mam-kq-q"">[יָר֖וּמוּ]</span> <span class=""mam-kq-k"">(ירימו)</span></span> לָ֣מוֹ סֶֽלָה׃",&
New Text,Psalms 66:8,בָּרְכ֖וּ עַמִּ֥ים& <small>׀</small>& אֱלֹהֵ֑ינוּ וְ֝הַשְׁמִ֗יעוּ ק֣וֹל תְּהִלָּתֽוֹ׃,בָּרְכ֖וּ עַמִּ֥ים <small>׀</small> אֱלֹהֵ֑ינוּ וְ֝הַשְׁמִ֗יעוּ ק֣וֹל תְּהִלָּתֽוֹ׃,&
New Text,Psalms 66:18,אָ֭וֶן אִם־רָאִ֣יתִי בְלִבִּ֑י לֹ֖א יִשְׁמַ֣ע& <small>׀</small>& אֲדֹנָֽי׃,אָ֭וֶן אִם־רָאִ֣יתִי בְלִבִּ֑י לֹ֖א יִשְׁמַ֣ע <small>׀</small> אֲדֹנָֽי׃,&
New Text,Psalms 67:4,יוֹד֖וּךָ עַמִּ֥ים& <small>׀</small>& אֱלֹהִ֑ים י֝וֹד֗וּךָ עַמִּ֥ים כֻּלָּֽם׃,יוֹד֖וּךָ עַמִּ֥ים <small>׀</small> אֱלֹהִ֑ים י֝וֹד֗וּךָ עַמִּ֥ים כֻּלָּֽם׃,&
New Text,Psalms 67:6,יוֹד֖וּךָ עַמִּ֥ים& <small>׀</small>& אֱלֹהִ֑ים י֝וֹד֗וּךָ עַמִּ֥ים כֻּלָּֽם׃,יוֹד֖וּךָ עַמִּ֥ים <small>׀</small> אֱלֹהִ֑ים י֝וֹד֗וּךָ עַמִּ֥ים כֻּלָּֽם׃,&
New Text,Psalms 68:7,אֱלֹהִ֤ים& <b>׀</b> מ֘וֹשִׁ֤יב יְחִידִ֨ים& <b>׀</b> בַּ֗יְתָה מוֹצִ֣יא אֲ֭סִירִים בַּכּוֹשָׁר֑וֹת אַ֥ךְ ס֝וֹרְרִ֗ים שָׁכְנ֥וּ צְחִיחָֽה׃,אֱלֹהִ֤ים <b>׀</b> מ֘וֹשִׁ֤יב יְחִידִ֨ים <b>׀</b> בַּ֗יְתָה מוֹצִ֣יא אֲ֭סִירִים בַּכּוֹשָׁר֑וֹת אַ֥ךְ ס֝וֹרְרִ֗ים שָׁכְנ֥וּ צְחִיחָֽה׃,&
New Text,Psalms 68:19,עָ֘לִ֤יתָ לַמָּר֨וֹם& <b>׀</b> שָׁ֘בִ֤יתָ שֶּׁ֗בִי לָקַ֣חְתָּ מַ֭תָּנוֹת בָּאָדָ֑ם וְאַ֥ף ס֝וֹרְרִ֗ים לִשְׁכֹּ֤ן& <b>׀</b> יָ֬הּ אֱלֹהִֽים׃,עָ֘לִ֤יתָ לַמָּר֨וֹם <b>׀</b> שָׁ֘בִ֤יתָ שֶּׁ֗בִי לָקַ֣חְתָּ מַ֭תָּנוֹת בָּאָדָ֑ם וְאַ֥ף ס֝וֹרְרִ֗ים לִשְׁכֹּ֤ן <b>׀</b> יָ֬הּ אֱלֹהִֽים׃,&
New Text,Psalms 68:21,הָ֤אֵ֣ל& <small>׀</small>& לָנוּ֮ אֵ֤ל לְֽמ֫וֹשָׁע֥וֹת וְלֵיהֹוִ֥ה אֲדֹנָ֑י לַ֝מָּ֗וֶת תֹּצָאֽוֹת׃,הָ֤אֵ֣ל <small>׀</small> לָנוּ֮ אֵ֤ל לְֽמ֫וֹשָׁע֥וֹת וְלֵיהֹוִ֥ה אֲדֹנָ֑י לַ֝מָּ֗וֶת תֹּצָאֽוֹת׃,&
New Text,Psalms 69:1,לַמְנַצֵּ֬חַ& <small>׀</small>& עַֽל־שׁוֹשַׁנִּ֬ים לְדָוִֽד׃,לַמְנַצֵּ֬חַ <small>׀</small> עַֽל־שׁוֹשַׁנִּ֬ים לְדָוִֽד׃,&
New Text,Psalms 70:4,יָ֭שׁוּבוּ עַל־עֵ֣קֶב בׇּשְׁתָּ֑ם הָ֝אֹמְרִ֗ים הֶ֘אָ֥ח& <small>׀</small>& הֶאָֽח׃,יָ֭שׁוּבוּ עַל־עֵ֣קֶב בׇּשְׁתָּ֑ם הָ֝אֹמְרִ֗ים הֶ֘אָ֥ח <small>׀</small> הֶאָֽח׃,&
New Text,Psalms 72:19,וּבָר֤וּךְ& <b>׀</b> שֵׁ֥ם כְּבוֹד֗וֹ לְע֫וֹלָ֥ם וְיִמָּלֵ֣א כְ֭בוֹדוֹ אֶת־כֹּ֥ל הָאָ֗רֶץ אָ֘מֵ֥ן& <small>׀</small>& וְאָמֵֽן׃,וּבָר֤וּךְ <b>׀</b> שֵׁ֥ם כְּבוֹד֗וֹ לְע֫וֹלָ֥ם וְיִמָּלֵ֣א כְ֭בוֹדוֹ אֶת־כֹּ֥ל הָאָ֗רֶץ אָ֘מֵ֥ן <small>׀</small> וְאָמֵֽן׃,&&
New Text,Psalms 73:28,"וַאֲנִ֤י& <b>׀</b> קִ֥רְבַ֥ת אֱלֹהִ֗ים לִ֫י<span class=""mam-implicit-maqaf"">־</span>ט֥וֹב שַׁתִּ֤י& <b>׀</b> בַּאדֹנָ֣י יֱהֹוִ֣ה מַחְסִ֑י לְ֝סַפֵּ֗ר כׇּל־מַלְאֲכוֹתֶֽיךָ׃ <span class=""mam-spi-pe"">{פ}</span><br>","וַאֲנִ֤י <b>׀</b> קִ֥רְבַ֥ת אֱלֹהִ֗ים לִ֫י<span class=""mam-implicit-maqaf"">־</span>ט֥וֹב שַׁתִּ֤י <b>׀</b> בַּאדֹנָ֣י יֱהֹוִ֣ה מַחְסִ֑י לְ֝סַפֵּ֗ר כׇּל־מַלְאֲכוֹתֶֽיךָ׃ <span>{פ}</span><br>","& class=""mam-spi-pe"""
New Text,Psalms 74:2,זְכֹ֤ר עֲדָֽתְךָ֨& <b>׀</b> קָ֘נִ֤יתָ קֶּ֗דֶם גָּ֭אַלְתָּ שֵׁ֣בֶט נַחֲלָתֶ֑ךָ הַר־צִ֝יּ֗וֹן זֶ֤ה& <b>׀</b> שָׁכַ֬נְתָּ בּֽוֹ׃,זְכֹ֤ר עֲדָֽתְךָ֨ <b>׀</b> קָ֘נִ֤יתָ קֶּ֗דֶם גָּ֭אַלְתָּ שֵׁ֣בֶט נַחֲלָתֶ֑ךָ הַר־צִ֝יּ֗וֹן זֶ֤ה <b>׀</b> שָׁכַ֬נְתָּ בּֽוֹ׃,&
New Text,Psalms 74:18,זְכׇר־זֹ֗את א֭וֹיֵב חֵרֵ֣ף& <small>׀</small>& יְהֹוָ֑ה וְעַ֥ם נָ֝בָ֗ל נִאֲצ֥וּ שְׁמֶֽךָ׃,זְכׇר־זֹ֗את א֭וֹיֵב חֵרֵ֣ף <small>׀</small> יְהֹוָ֑ה וְעַ֥ם נָ֝בָ֗ל נִאֲצ֥וּ שְׁמֶֽךָ׃,&
New Text,Psalms 77:8,הַ֭לְעוֹלָמִים יִזְנַ֥ח& <small>׀</small>& אֲדֹנָ֑י וְלֹא־יֹסִ֖יף לִרְצ֣וֹת עֽוֹד׃,הַ֭לְעוֹלָמִים יִזְנַ֥ח <small>׀</small> אֲדֹנָ֑י וְלֹא־יֹסִ֖יף לִרְצ֣וֹת עֽוֹד׃,&
New Text,Psalms 78:65,וַיִּקַ֖ץ כְּיָשֵׁ֥ן& <small>׀</small>& אֲדֹנָ֑י כְּ֝גִבּ֗וֹר מִתְרוֹנֵ֥ן מִיָּֽיִן׃,וַיִּקַ֖ץ כְּיָשֵׁ֥ן <small>׀</small> אֲדֹנָ֑י כְּ֝גִבּ֗וֹר מִתְרוֹנֵ֥ן מִיָּֽיִן׃,&
New Text,Psalms 81:1,לַמְנַצֵּ֬חַ& <small>׀</small>& עַֽל־הַגִּתִּ֬ית לְאָסָֽף׃,לַמְנַצֵּ֬חַ <small>׀</small> עַֽל־הַגִּתִּ֬ית לְאָסָֽף׃,&
New Text,Psalms 85:1,לַמְנַצֵּ֬חַ& <small>׀</small>& לִבְנֵי־קֹ֬רַח מִזְמֽוֹר׃,לַמְנַצֵּ֬חַ <small>׀</small> לִבְנֵי־קֹ֬רַח מִזְמֽוֹר׃,&
New Text,Psalms 85:9,אֶשְׁמְעָ֗ה מַה־יְדַבֵּר֮ הָאֵ֢ל& <small>׀</small>& יְ֫הֹוָ֥ה כִּ֤י& <b>׀</b> יְדַבֵּ֬ר שָׁל֗וֹם אֶל־עַמּ֥וֹ וְאֶל־חֲסִידָ֑יו וְאַל־יָשׁ֥וּבוּ לְכִסְלָֽה׃,אֶשְׁמְעָ֗ה מַה־יְדַבֵּר֮ הָאֵ֢ל <small>׀</small> יְ֫הֹוָ֥ה כִּ֤י <b>׀</b> יְדַבֵּ֬ר שָׁל֗וֹם אֶל־עַמּ֥וֹ וְאֶל־חֲסִידָ֑יו וְאַל־יָשׁ֥וּבוּ לְכִסְלָֽה׃,&&
New Text,Psalms 86:8,אֵין־כָּמ֖וֹךָ בָאֱלֹהִ֥ים& <small>׀</small>& אֲדֹנָ֗י וְאֵ֣ין כְּֽמַעֲשֶֽׂיךָ׃,אֵין־כָּמ֖וֹךָ בָאֱלֹהִ֥ים <small>׀</small> אֲדֹנָ֗י וְאֵ֣ין כְּֽמַעֲשֶֽׂיךָ׃,&
New Text,Psalms 86:9,כׇּל־גּוֹיִ֤ם& <b>׀</b> אֲשֶׁ֥ר עָשִׂ֗יתָ יָב֤וֹאוּ& <b>׀</b> וְיִשְׁתַּֽחֲו֣וּ לְפָנֶ֣יךָ אֲדֹנָ֑י וִ֖יכַבְּד֣וּ לִשְׁמֶֽךָ׃,כׇּל־גּוֹיִ֤ם <b>׀</b> אֲשֶׁ֥ר עָשִׂ֗יתָ יָב֤וֹאוּ <b>׀</b> וְיִשְׁתַּֽחֲו֣וּ לְפָנֶ֣יךָ אֲדֹנָ֑י וִ֖יכַבְּד֣וּ לִשְׁמֶֽךָ׃,&
New Text,Psalms 89:9,יְהֹוָ֤ה& <b>׀</b> אֱלֹ֘הֵ֤י צְבָא֗וֹת מִֽי־כָמ֖וֹךָֽ חֲסִ֥ין& <small>׀</small>& יָ֑הּ וֶ֝אֱמ֥וּנָתְךָ֗ סְבִיבוֹתֶֽיךָ׃,יְהֹוָ֤ה <b>׀</b> אֱלֹ֘הֵ֤י צְבָא֗וֹת מִֽי־כָמ֖וֹךָֽ חֲסִ֥ין <small>׀</small> יָ֑הּ וֶ֝אֱמ֥וּנָתְךָ֗ סְבִיבוֹתֶֽיךָ׃,&&
New Text,Psalms 89:50,אַיֵּ֤ה& <b>׀</b> חֲסָדֶ֖יךָ הָרִאשֹׁנִ֥ים& <small>׀</small>& אֲדֹנָ֑י נִשְׁבַּ֥עְתָּ לְ֝דָוִ֗ד בֶּאֱמוּנָתֶֽךָ׃,אַיֵּ֤ה <b>׀</b> חֲסָדֶ֖יךָ הָרִאשֹׁנִ֥ים <small>׀</small> אֲדֹנָ֑י נִשְׁבַּ֥עְתָּ לְ֝דָוִ֗ד בֶּאֱמוּנָתֶֽךָ׃,&&
New Text,Psalms 89:52,אֲשֶׁ֤ר חֵרְפ֖וּ אוֹיְבֶ֥יךָ& <small>׀</small>& יְהֹוָ֑ה אֲשֶׁ֥ר חֵ֝רְפ֗וּ עִקְּב֥וֹת מְשִׁיחֶֽךָ׃,אֲשֶׁ֤ר חֵרְפ֖וּ אוֹיְבֶ֥יךָ <small>׀</small> יְהֹוָ֑ה אֲשֶׁ֥ר חֵ֝רְפ֗וּ עִקְּב֥וֹת מְשִׁיחֶֽךָ׃,&
New Text,Psalms 89:53,בָּר֖וּךְ יְהֹוָ֥ה לְ֝עוֹלָ֗ם אָ֘מֵ֥ן& <small>׀</small>& וְאָמֵֽן׃,בָּר֖וּךְ יְהֹוָ֥ה לְ֝עוֹלָ֗ם אָ֘מֵ֥ן <small>׀</small> וְאָמֵֽן׃,&
New Text,Psalms 92:10,כִּ֤י הִנֵּ֪ה אֹיְבֶ֡יךָ& <small>׀</small>& יְֽהֹוָ֗ה כִּֽי־הִנֵּ֣ה אֹיְבֶ֣יךָ יֹאבֵ֑דוּ יִ֝תְפָּרְד֗וּ כׇּל־פֹּ֥עֲלֵי אָֽוֶן׃,כִּ֤י הִנֵּ֪ה אֹיְבֶ֡יךָ <small>׀</small> יְֽהֹוָ֗ה כִּֽי־הִנֵּ֣ה אֹיְבֶ֣יךָ יֹאבֵ֑דוּ יִ֝תְפָּרְד֗וּ כׇּל־פֹּ֥עֲלֵי אָֽוֶן׃,&
New Text,Psalms 94:3,עַד־מָתַ֖י רְשָׁעִ֥ים& <small>׀</small>& יְהֹוָ֑ה עַד־מָ֝תַ֗י רְשָׁעִ֥ים יַעֲלֹֽזוּ׃,עַד־מָתַ֖י רְשָׁעִ֥ים <small>׀</small> יְהֹוָ֑ה עַד־מָ֝תַ֗י רְשָׁעִ֥ים יַעֲלֹֽזוּ׃,&
New Text,Psalms 104:35,"יִתַּ֤מּוּ חַטָּאִ֨ים& <b>׀</b> מִן־הָאָ֡רֶץ וּרְשָׁעִ֤ים& <b>׀</b> ע֤וֹד אֵינָ֗ם בָּרְכִ֣י נַ֭פְשִׁי אֶת־יְהֹוָ֗ה הַֽלְלוּ־יָֽהּ׃ <span class=""mam-spi-pe"">{פ}</span><br>",יִתַּ֤מּוּ חַטָּאִ֨ים <b>׀</b> מִן־הָאָ֡רֶץ וּרְשָׁעִ֤ים <b>׀</b> ע֤וֹד אֵינָ֗ם בָּרְכִ֣י נַ֭פְשִׁי אֶת־יְהֹוָ֗ה הַֽלְלוּ־יָֽהּ׃ <span>{פ}</span><br>,"& class=""mam-spi-pe"""
New Text,Psalms 108:4,אוֹדְךָ֖ בָעַמִּ֥ים& <small>׀</small>& יְהֹוָ֑ה וַ֝אֲזַמֶּרְךָ֗ בַּלְאֻמִּֽים׃,אוֹדְךָ֖ בָעַמִּ֥ים <small>׀</small> יְהֹוָ֑ה וַ֝אֲזַמֶּרְךָ֗ בַּלְאֻמִּֽים׃,&
New Text,Psalms 113:4,רָ֖ם עַל־כׇּל־גּוֹיִ֥ם& <small>׀</small>& יְהֹוָ֑ה עַ֖ל הַשָּׁמַ֣יִם כְּבוֹדֽוֹ׃,רָ֖ם עַל־כׇּל־גּוֹיִ֥ם <small>׀</small> יְהֹוָ֑ה עַ֖ל הַשָּׁמַ֣יִם כְּבוֹדֽוֹ׃,&
New Text,Psalms 116:1,אָ֭הַבְתִּי כִּי־יִשְׁמַ֥ע& <small>׀</small>& יְהֹוָ֑ה אֶת־ק֝וֹלִ֗י תַּחֲנוּנָֽי׃,אָ֭הַבְתִּי כִּי־יִשְׁמַ֥ע <small>׀</small> יְהֹוָ֑ה אֶת־ק֝וֹלִ֗י תַּחֲנוּנָֽי׃,&
New Text,Psalms 119:52,זָ֘כַ֤רְתִּי מִשְׁפָּטֶ֖יךָ מֵעוֹלָ֥ם& <small>׀</small>& יְהֹוָ֗ה וָאֶתְנֶחָֽם׃,זָ֘כַ֤רְתִּי מִשְׁפָּטֶ֖יךָ מֵעוֹלָ֥ם <small>׀</small> יְהֹוָ֗ה וָאֶתְנֶחָֽם׃,&
New Text,Psalms 119:156,רַחֲמֶ֖יךָ רַבִּ֥ים& <small>׀</small>& יְהֹוָ֑ה כְּֽמִשְׁפָּטֶ֥יךָ חַיֵּֽנִי׃,רַחֲמֶ֖יךָ רַבִּ֥ים <small>׀</small> יְהֹוָ֑ה כְּֽמִשְׁפָּטֶ֥יךָ חַיֵּֽנִי׃,&
New Text,Psalms 127:1,שִׁ֥יר הַֽמַּעֲל֗וֹת לִשְׁלֹ֫מֹ֥ה אִם־יְהֹוָ֤ה& <b>׀</b> לֹא־יִבְנֶ֬ה בַ֗יִת שָׁ֤וְא עָמְל֣וּ בוֹנָ֣יו בּ֑וֹ אִם־יְהֹוָ֥ה לֹא־יִשְׁמׇר־עִ֝֗יר שָׁ֤וְא& <b>׀</b> שָׁקַ֬ד שׁוֹמֵֽר׃,שִׁ֥יר הַֽמַּעֲל֗וֹת לִשְׁלֹ֫מֹ֥ה אִם־יְהֹוָ֤ה <b>׀</b> לֹא־יִבְנֶ֬ה בַ֗יִת שָׁ֤וְא עָמְל֣וּ בוֹנָ֣יו בּ֑וֹ אִם־יְהֹוָ֥ה לֹא־יִשְׁמׇר־עִ֝֗יר שָׁ֤וְא <b>׀</b> שָׁקַ֬ד שׁוֹמֵֽר׃,&
New Text,Psalms 131:1,שִׁ֥יר הַֽמַּעֲל֗וֹת לְדָ֫וִ֥ד יְהֹוָ֤ה& <b>׀</b> לֹא־גָבַ֣הּ לִ֭בִּי וְלֹא־רָמ֣וּ עֵינַ֑י וְלֹֽא־הִלַּ֓כְתִּי& <b>׀</b> בִּגְדֹל֖וֹת וּבְנִפְלָא֣וֹת מִמֶּֽנִּי׃,שִׁ֥יר הַֽמַּעֲל֗וֹת לְדָ֫וִ֥ד יְהֹוָ֤ה <b>׀</b> לֹא־גָבַ֣הּ לִ֭בִּי וְלֹא־רָמ֣וּ עֵינַ֑י וְלֹֽא־הִלַּ֓כְתִּי <b>׀</b> בִּגְדֹל֖וֹת וּבְנִפְלָא֣וֹת מִמֶּֽנִּי׃,&
New Text,Psalms 137:7,זְכֹ֤ר יְהֹוָ֨ה& <b>׀</b> לִבְנֵ֬י אֱד֗וֹם אֵת֮ י֤וֹם יְֽר֫וּשָׁלָ֥͏ִם הָ֭אֹ֣מְרִים עָ֤רוּ& <b>׀</b> עָ֑רוּ עַ֝֗ד הַיְס֥וֹד בָּֽהּ׃,זְכֹ֤ר יְהֹוָ֨ה <b>׀</b> לִבְנֵ֬י אֱד֗וֹם אֵת֮ י֤וֹם יְֽר֫וּשָׁלָ֥͏ִם הָ֭אֹ֣מְרִים עָ֤רוּ <b>׀</b> עָ֑רוּ עַ֝֗ד הַיְס֥וֹד בָּֽהּ׃,&
New Text,Psalms 139:19,אִם־תִּקְטֹ֖ל אֱל֥וֹהַּ& <small>׀</small>& רָשָׁ֑ע וְאַנְשֵׁ֥י דָ֝מִ֗ים ס֣וּרוּ מֶֽנִּי׃,אִם־תִּקְטֹ֖ל אֱל֥וֹהַּ <small>׀</small> רָשָׁ֑ע וְאַנְשֵׁ֥י דָ֝מִ֗ים ס֣וּרוּ מֶֽנִּי׃,&
New Text,Psalms 139:21,הֲלֽוֹא־מְשַׂנְאֶ֖יךָ יְהֹוָ֥ה& <small>׀</small>& אֶשְׂנָ֑א וּ֝בִתְקוֹמְמֶ֗יךָ אֶתְקוֹטָֽט׃,הֲלֽוֹא־מְשַׂנְאֶ֖יךָ יְהֹוָ֥ה <small>׀</small> אֶשְׂנָ֑א וּ֝בִתְקוֹמְמֶ֗יךָ אֶתְקוֹטָֽט׃,&
New Text,Psalms 141:4,אַל־תַּט־לִבִּ֨י לְדָבָ֪ר& <small>׀</small>& רָ֡ע לְהִתְע֘וֹלֵ֤ל עֲלִל֨וֹת& <b>׀</b> בְּרֶ֗שַׁע אֶת־אִישִׁ֥ים פֹּעֲלֵי־אָ֑וֶן וּבַל־אֶ֝לְחַ֗ם בְּמַנְעַמֵּיהֶֽם׃,אַל־תַּט־לִבִּ֨י לְדָבָ֪ר <small>׀</small> רָ֡ע לְהִתְע֘וֹלֵ֤ל עֲלִל֨וֹת <b>׀</b> בְּרֶ֗שַׁע אֶת־אִישִׁ֥ים פֹּעֲלֵי־אָ֑וֶן וּבַל־אֶ֝לְחַ֗ם בְּמַנְעַמֵּיהֶֽם׃,&&
New Text,Psalms 144:1,לְדָוִ֨ד& <b>׀</b> בָּ֘ר֤וּךְ יְהֹוָ֨ה& <b>׀</b> צוּרִ֗י הַֽמְלַמֵּ֣ד יָדַ֣י לַקְרָ֑ב אֶ֝צְבְּעוֹתַ֗י לַמִּלְחָמָֽה׃,לְדָוִ֨ד <b>׀</b> בָּ֘ר֤וּךְ יְהֹוָ֨ה <b>׀</b> צוּרִ֗י הַֽמְלַמֵּ֣ד יָדַ֣י לַקְרָ֑ב אֶ֝צְבְּעוֹתַ֗י לַמִּלְחָמָֽה׃,&
New Text,Job 1:17,ע֣וֹד& <b>׀</b> זֶ֣ה מְדַבֵּ֗ר וְזֶה֮ בָּ֣א וַיֹּאמַר֒ כַּשְׂדִּ֞ים שָׂ֣מוּ& <b>׀</b> שְׁלֹשָׁ֣ה רָאשִׁ֗ים וַֽיִּפְשְׁט֤וּ עַל־הַגְּמַלִּים֙ וַיִּקָּח֔וּם וְאֶת־הַנְּעָרִ֖ים הִכּ֣וּ לְפִי־חָ֑רֶב וָאִמָּ֨לְטָ֧ה רַק־אֲנִ֛י לְבַדִּ֖י לְהַגִּ֥יד לָֽךְ׃,ע֣וֹד <b>׀</b> זֶ֣ה מְדַבֵּ֗ר וְזֶה֮ בָּ֣א וַיֹּאמַר֒ כַּשְׂדִּ֞ים שָׂ֣מוּ <b>׀</b> שְׁלֹשָׁ֣ה רָאשִׁ֗ים וַֽיִּפְשְׁט֤וּ עַל־הַגְּמַלִּים֙ וַיִּקָּח֔וּם וְאֶת־הַנְּעָרִ֖ים הִכּ֣וּ לְפִי־חָ֑רֶב וָאִמָּ֨לְטָ֧ה רַק־אֲנִ֛י לְבַדִּ֖י לְהַגִּ֥יד לָֽךְ׃,&
New Text,Job 16:9,אַפּ֤וֹ טָרַ֨ף& <b>׀</b> וַֽיִּשְׂטְמֵ֗נִי חָרַ֣ק עָלַ֣י בְּשִׁנָּ֑יו צָרִ֓י& <b>׀</b> יִלְטֹ֖שׁ עֵינָ֣יו לִֽי׃,אַפּ֤וֹ טָרַ֨ף <b>׀</b> וַֽיִּשְׂטְמֵ֗נִי חָרַ֣ק עָלַ֣י בְּשִׁנָּ֑יו צָרִ֓י <b>׀</b> יִלְטֹ֖שׁ עֵינָ֣יו לִֽי׃,&
