"_id",generated_by,source_text_oid,availableLangs.0.0,availableLangs.0.1,availableLangs.1.0,availableLangs.1.1,refs.0,refs.1,type,auto
5d075dd0ecfd7d299fe2e6c4,Rosh_on_Nedarim,,he,en,he,,Nedarim 70b:3,Commentary of the Rosh on Nedarim 70b:4,commentary,true
5d075dd0ecfd7d299fe2e6c6,Rosh_on_Nedarim,,he,en,he,,Nedarim 70b:4,Commentary of the Rosh on Nedarim 70b:5,commentary,true
5d075dd0ecfd7d299fe2e6c8,Rosh_on_Nedarim,,he,en,he,,Nedarim 70b:5,Commentary of the Rosh on Nedarim 70b:6,commentary,true
5d075dd0ecfd7d299fe2e6ca,Rosh_on_Nedarim,,he,en,he,,Nedarim 70b:5,Commentary of the Rosh on Nedarim 70b:7,commentary,true
5d075dd0ecfd7d299fe2e6cc,Rosh_on_Nedarim,,he,en,he,,Nedarim 70b:6,Commentary of the Rosh on Nedarim 70b:8,commentary,true
5d075dd0ecfd7d299fe2e6ce,Rosh_on_Nedarim,,he,en,he,,Nedarim 70b:6,Commentary of the Rosh on Nedarim 70b:9,commentary,true
5d075dd0ecfd7d299fe2e6d4,Rosh_on_Nedarim,,he,en,he,,Nedarim 71a:1,Commentary of the Rosh on Nedarim 71a:1,commentary,true
5d075dd0ecfd7d299fe2e6e0,Rosh_on_Nedarim,,he,en,he,,Nedarim 71a:5,Commentary of the Rosh on Nedarim 71a:10,commentary,true
5d075dd0ecfd7d299fe2e6d6,Rosh_on_Nedarim,,he,en,he,,Nedarim 71a:1,Commentary of the Rosh on Nedarim 71a:2,commentary,true
5d075dd0ecfd7d299fe2e6d8,Rosh_on_Nedarim,,he,en,he,,Nedarim 71a:1,Commentary of the Rosh on Nedarim 71a:3,commentary,true
5d075dd0ecfd7d299fe2e6da,Rosh_on_Nedarim,,he,en,he,,Nedarim 71a:3,Commentary of the Rosh on Nedarim 71a:5,commentary,true
5d075dd0ecfd7d299fe2e6dc,Rosh_on_Nedarim,,he,en,he,,Nedarim 71a:4,Commentary of the Rosh on Nedarim 71a:6,commentary,true
5d075dd0ecfd7d299fe2e6de,Rosh_on_Nedarim,,he,en,he,,Nedarim 71a:4,Commentary of the Rosh on Nedarim 71a:8,commentary,true
5d075dd0ecfd7d299fe2e6e2,Rosh_on_Nedarim,,he,en,he,,Nedarim 71b:3,Commentary of the Rosh on Nedarim 71b:2,commentary,true
5d075dd0ecfd7d299fe2e6e4,Rosh_on_Nedarim,,he,en,he,,Nedarim 72a:1,Commentary of the Rosh on Nedarim 72a:1,commentary,true
5d075dd0ecfd7d299fe2e6e6,Rosh_on_Nedarim,,he,en,he,,Nedarim 72a:3,Commentary of the Rosh on Nedarim 72a:2,commentary,true
5d075dd0ecfd7d299fe2e6e8,Rosh_on_Nedarim,,he,en,he,,Nedarim 72a:3,Commentary of the Rosh on Nedarim 72a:4,commentary,true
5d075dd0ecfd7d299fe2e6ea,Rosh_on_Nedarim,,he,en,he,,Nedarim 72a:4,Commentary of the Rosh on Nedarim 72a:5,commentary,true
5d075dd0ecfd7d299fe2e6ec,Rosh_on_Nedarim,,he,en,he,,Nedarim 72a:8,Commentary of the Rosh on Nedarim 72a:6,commentary,true
5d075dd0ecfd7d299fe2e6ee,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:1,Commentary of the Rosh on Nedarim 72b:1,commentary,true
5d075dd1ecfd7d299fe2e700,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:7,Commentary of the Rosh on Nedarim 72b:10,commentary,true
5d075dd1ecfd7d299fe2e702,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:7,Commentary of the Rosh on Nedarim 72b:11,commentary,true
5d075dd1ecfd7d299fe2e704,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:8,Commentary of the Rosh on Nedarim 72b:12,commentary,true
5d075dd1ecfd7d299fe2e706,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:8,Commentary of the Rosh on Nedarim 72b:13,commentary,true
5d00f695ecfd7d299fe2d005,add_links_from_text,5d00f68decfd7d299fe2c8c3,he,,he,en,Commentary of the Rosh on Nedarim 72b:14,Kiddushin 41b,,true
5d075dd1ecfd7d299fe2e708,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:9,Commentary of the Rosh on Nedarim 72b:14,commentary,true
5d075dd1ecfd7d299fe2e70a,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:10,Commentary of the Rosh on Nedarim 72b:15,commentary,true
5d075dd1ecfd7d299fe2e6f0,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:2,Commentary of the Rosh on Nedarim 72b:2,commentary,true
5d075dd1ecfd7d299fe2e6f2,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:3,Commentary of the Rosh on Nedarim 72b:3,commentary,true
5d075dd1ecfd7d299fe2e6f4,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:4,Commentary of the Rosh on Nedarim 72b:4,commentary,true
5d075dd1ecfd7d299fe2e6f6,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:4,Commentary of the Rosh on Nedarim 72b:5,commentary,true
5d075dd1ecfd7d299fe2e6f8,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:4,Commentary of the Rosh on Nedarim 72b:6,commentary,true
5d075dd1ecfd7d299fe2e6fa,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:6,Commentary of the Rosh on Nedarim 72b:7,commentary,true
5d075dd1ecfd7d299fe2e6fc,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:6,Commentary of the Rosh on Nedarim 72b:8,commentary,true
5d075dd1ecfd7d299fe2e6fe,Rosh_on_Nedarim,,he,en,he,,Nedarim 72b:6,Commentary of the Rosh on Nedarim 72b:9,commentary,true
5d075dd1ecfd7d299fe2e70c,Rosh_on_Nedarim,,he,en,he,,Nedarim 73a:1,Commentary of the Rosh on Nedarim 73a:1,commentary,true
5d075dd1ecfd7d299fe2e71e,Rosh_on_Nedarim,,he,en,he,,Nedarim 73a:6,Commentary of the Rosh on Nedarim 73a:10,commentary,true
5d075dd1ecfd7d299fe2e720,Rosh_on_Nedarim,,he,en,he,,Nedarim 73a:7,Commentary of the Rosh on Nedarim 73a:11,commentary,true
5d075dd1ecfd7d299fe2e70e,Rosh_on_Nedarim,,he,en,he,,Nedarim 73a:1,Commentary of the Rosh on Nedarim 73a:2,commentary,true
5d075dd1ecfd7d299fe2e710,Rosh_on_Nedarim,,he,en,he,,Nedarim 73a:1,Commentary of the Rosh on Nedarim 73a:3,commentary,true
5d075dd1ecfd7d299fe2e712,Rosh_on_Nedarim,,he,en,he,,Nedarim 73a:2,Commentary of the Rosh on Nedarim 73a:4,commentary,true
5d075dd1ecfd7d299fe2e714,Rosh_on_Nedarim,,he,en,he,,Nedarim 73a:3,Commentary of the Rosh on Nedarim 73a:5,commentary,true
5d075dd1ecfd7d299fe2e716,Rosh_on_Nedarim,,he,en,he,,Nedarim 73a:4,Commentary of the Rosh on Nedarim 73a:6,commentary,true
5d075dd1ecfd7d299fe2e718,Rosh_on_Nedarim,,he,en,he,,Nedarim 73a:5,Commentary of the Rosh on Nedarim 73a:7,commentary,true
5d075dd1ecfd7d299fe2e71a,Rosh_on_Nedarim,,he,en,he,,Nedarim 73a:5,Commentary of the Rosh on Nedarim 73a:8,commentary,true
5d075dd1ecfd7d299fe2e71c,Rosh_on_Nedarim,,he,en,he,,Nedarim 73a:6,Commentary of the Rosh on Nedarim 73a:9,commentary,true
5d075dd1ecfd7d299fe2e722,Rosh_on_Nedarim,,he,en,he,,Nedarim 73b:2,Commentary of the Rosh on Nedarim 73b:1,commentary,true
5d075dd1ecfd7d299fe2e724,Rosh_on_Nedarim,,he,en,he,,Nedarim 73b:2,Commentary of the Rosh on Nedarim 73b:2,commentary,true
5d075dd1ecfd7d299fe2e726,Rosh_on_Nedarim,,he,en,he,,Nedarim 73b:3,Commentary of the Rosh on Nedarim 73b:3,commentary,true
5d075dd1ecfd7d299fe2e728,Rosh_on_Nedarim,,he,en,he,,Nedarim 73b:4,Commentary of the Rosh on Nedarim 73b:4,commentary,true
5d075dd1ecfd7d299fe2e72a,Rosh_on_Nedarim,,he,en,he,,Nedarim 73b:5,Commentary of the Rosh on Nedarim 73b:5,commentary,true
5d075dd1ecfd7d299fe2e72c,Rosh_on_Nedarim,,he,en,he,,Nedarim 74a:1,Commentary of the Rosh on Nedarim 74a:1,commentary,true
5d075dd1ecfd7d299fe2e73c,Rosh_on_Nedarim,,he,en,he,,Nedarim 74a:5,Commentary of the Rosh on Nedarim 74a:11,commentary,true
5d075dd1ecfd7d299fe2e73e,Rosh_on_Nedarim,,he,en,he,,Nedarim 74a:6,Commentary of the Rosh on Nedarim 74a:12,commentary,true
5d075dd2ecfd7d299fe2e740,Rosh_on_Nedarim,,he,en,he,,Nedarim 74a:7,Commentary of the Rosh on Nedarim 74a:13,commentary,true
5d075dd2ecfd7d299fe2e742,Rosh_on_Nedarim,,he,en,he,,Nedarim 74a:8,Commentary of the Rosh on Nedarim 74a:14,commentary,true
5d075dd2ecfd7d299fe2e744,Rosh_on_Nedarim,,he,en,he,,Nedarim 74a:8,Commentary of the Rosh on Nedarim 74a:15,commentary,true
5d075dd2ecfd7d299fe2e746,Rosh_on_Nedarim,,he,en,he,,Nedarim 74a:9,Commentary of the Rosh on Nedarim 74a:16,commentary,true
5d075dd1ecfd7d299fe2e72e,Rosh_on_Nedarim,,he,en,he,,Nedarim 74a:2,Commentary of the Rosh on Nedarim 74a:2,commentary,true
5d075dd1ecfd7d299fe2e730,Rosh_on_Nedarim,,he,en,he,,Nedarim 74a:2,Commentary of the Rosh on Nedarim 74a:3,commentary,true
5d075dd1ecfd7d299fe2e732,Rosh_on_Nedarim,,he,en,he,,Nedarim 74a:2,Commentary of the Rosh on Nedarim 74a:4,commentary,true
5d075dd1ecfd7d299fe2e734,Rosh_on_Nedarim,,he,en,he,,Nedarim 74a:3,Commentary of the Rosh on Nedarim 74a:5,commentary,true
5d075dd1ecfd7d299fe2e736,Rosh_on_Nedarim,,he,en,he,,Nedarim 74a:4,Commentary of the Rosh on Nedarim 74a:6,commentary,true
5d075dd1ecfd7d299fe2e738,Rosh_on_Nedarim,,he,en,he,,Nedarim 74a:4,Commentary of the Rosh on Nedarim 74a:7,commentary,true
5d075dd1ecfd7d299fe2e73a,Rosh_on_Nedarim,,he,en,he,,Nedarim 74a:4,Commentary of the Rosh on Nedarim 74a:8,commentary,true
5d075dd2ecfd7d299fe2e748,Rosh_on_Nedarim,,he,en,he,,Nedarim 74b:1,Commentary of the Rosh on Nedarim 74b:1,commentary,true
5d075dd2ecfd7d299fe2e756,Rosh_on_Nedarim,,he,en,he,,Nedarim 74b:8,Commentary of the Rosh on Nedarim 74b:11,commentary,true
5d075dd2ecfd7d299fe2e74a,Rosh_on_Nedarim,,he,en,he,,Nedarim 74b:1,Commentary of the Rosh on Nedarim 74b:2,commentary,true
5d075dd2ecfd7d299fe2e74c,Rosh_on_Nedarim,,he,en,he,,Nedarim 74b:2,Commentary of the Rosh on Nedarim 74b:3,commentary,true
5d075dd2ecfd7d299fe2e74e,Rosh_on_Nedarim,,he,en,he,,Nedarim 74b:2,Commentary of the Rosh on Nedarim 74b:4,commentary,true
5d075dd2ecfd7d299fe2e750,Rosh_on_Nedarim,,he,en,he,,Nedarim 74b:5,Commentary of the Rosh on Nedarim 74b:6,commentary,true
5d075dd2ecfd7d299fe2e752,Rosh_on_Nedarim,,he,en,he,,Nedarim 74b:5,Commentary of the Rosh on Nedarim 74b:7,commentary,true
5d075dd2ecfd7d299fe2e754,Rosh_on_Nedarim,,he,en,he,,Nedarim 74b:6,Commentary of the Rosh on Nedarim 74b:9,commentary,true
5d075dd2ecfd7d299fe2e758,Rosh_on_Nedarim,,he,en,he,,Nedarim 75a:1,Commentary of the Rosh on Nedarim 75a:1,commentary,true
5d075dd2ecfd7d299fe2e75a,Rosh_on_Nedarim,,he,en,he,,Nedarim 75a:2,Commentary of the Rosh on Nedarim 75a:2,commentary,true
5d075dd2ecfd7d299fe2e75c,Rosh_on_Nedarim,,he,en,he,,Nedarim 75a:5,Commentary of the Rosh on Nedarim 75a:3,commentary,true
5d075dd2ecfd7d299fe2e75e,Rosh_on_Nedarim,,he,en,he,,Nedarim 75a:6,Commentary of the Rosh on Nedarim 75a:4,commentary,true
5d075dd2ecfd7d299fe2e760,Rosh_on_Nedarim,,he,en,he,,Nedarim 75b:1,Commentary of the Rosh on Nedarim 75b:1,commentary,true
5d075dd2ecfd7d299fe2e762,Rosh_on_Nedarim,,he,en,he,,Nedarim 75b:7,Commentary of the Rosh on Nedarim 75b:2,commentary,true
5d075dd2ecfd7d299fe2e764,Rosh_on_Nedarim,,he,en,he,,Nedarim 76a:1,Commentary of the Rosh on Nedarim 76a:2,commentary,true
5d00f696ecfd7d299fe2d007,add_links_from_text,5d00f68decfd7d299fe2c8c3,he,,he,en,Commentary of the Rosh on Nedarim 76a:3,Chullin 71b,,true
5d075dd2ecfd7d299fe2e766,Rosh_on_Nedarim,,he,en,he,,Nedarim 76a:2,Commentary of the Rosh on Nedarim 76a:3,commentary,true
5d075dd2ecfd7d299fe2e768,Rosh_on_Nedarim,,he,en,he,,Nedarim 76a:3,Commentary of the Rosh on Nedarim 76a:5,commentary,true
5d075dd2ecfd7d299fe2e76a,Rosh_on_Nedarim,,he,en,he,,Nedarim 76a:3,Commentary of the Rosh on Nedarim 76a:6,commentary,true
5d075dd2ecfd7d299fe2e76c,Rosh_on_Nedarim,,he,en,he,,Nedarim 76a:3,Commentary of the Rosh on Nedarim 76a:7,commentary,true
5d075dd2ecfd7d299fe2e76e,Rosh_on_Nedarim,,he,en,he,,Nedarim 76a:4,Commentary of the Rosh on Nedarim 76a:8,commentary,true
5d075dd2ecfd7d299fe2e77a,Rosh_on_Nedarim,,he,en,he,,Nedarim 76b:9,Commentary of the Rosh on Nedarim 76b:10,commentary,true
5d075dd2ecfd7d299fe2e770,Rosh_on_Nedarim,,he,en,he,,Nedarim 76b:2,Commentary of the Rosh on Nedarim 76b:2,commentary,true
5d075dd2ecfd7d299fe2e772,Rosh_on_Nedarim,,he,en,he,,Nedarim 76b:2,Commentary of the Rosh on Nedarim 76b:3,commentary,true
5d075dd2ecfd7d299fe2e774,Rosh_on_Nedarim,,he,en,he,,Nedarim 76b:3,Commentary of the Rosh on Nedarim 76b:4,commentary,true
5d075dd2ecfd7d299fe2e776,Rosh_on_Nedarim,,he,en,he,,Nedarim 76b:7,Commentary of the Rosh on Nedarim 76b:8,commentary,true
5d075dd2ecfd7d299fe2e778,Rosh_on_Nedarim,,he,en,he,,Nedarim 76b:8,Commentary of the Rosh on Nedarim 76b:9,commentary,true
5d075dd2ecfd7d299fe2e77c,Rosh_on_Nedarim,,he,en,he,,Nedarim 77a:1,Commentary of the Rosh on Nedarim 77a:1,commentary,true
5d075dd3ecfd7d299fe2e78e,Rosh_on_Nedarim,,he,en,he,,Nedarim 77a:7,Commentary of the Rosh on Nedarim 77a:10,commentary,true
5d075dd3ecfd7d299fe2e790,Rosh_on_Nedarim,,he,en,he,,Nedarim 77a:8,Commentary of the Rosh on Nedarim 77a:13,commentary,true
5d075dd3ecfd7d299fe2e792,Rosh_on_Nedarim,,he,en,he,,Nedarim 77a:9,Commentary of the Rosh on Nedarim 77a:15,commentary,true
5d075dd2ecfd7d299fe2e77e,Rosh_on_Nedarim,,he,en,he,,Nedarim 77a:1,Commentary of the Rosh on Nedarim 77a:2,commentary,true
5d075dd2ecfd7d299fe2e780,Rosh_on_Nedarim,,he,en,he,,Nedarim 77a:1,Commentary of the Rosh on Nedarim 77a:3,commentary,true
5d075dd2ecfd7d299fe2e782,Rosh_on_Nedarim,,he,en,he,,Nedarim 77a:1,Commentary of the Rosh on Nedarim 77a:4,commentary,true
5d075dd2ecfd7d299fe2e784,Rosh_on_Nedarim,,he,en,he,,Nedarim 77a:2,Commentary of the Rosh on Nedarim 77a:5,commentary,true
5d075dd2ecfd7d299fe2e786,Rosh_on_Nedarim,,he,en,he,,Nedarim 77a:4,Commentary of the Rosh on Nedarim 77a:6,commentary,true
5d075dd2ecfd7d299fe2e788,Rosh_on_Nedarim,,he,en,he,,Nedarim 77a:4,Commentary of the Rosh on Nedarim 77a:7,commentary,true
5d075dd2ecfd7d299fe2e78a,Rosh_on_Nedarim,,he,en,he,,Nedarim 77a:5,Commentary of the Rosh on Nedarim 77a:8,commentary,true
5d075dd2ecfd7d299fe2e78c,Rosh_on_Nedarim,,he,en,he,,Nedarim 77a:6,Commentary of the Rosh on Nedarim 77a:9,commentary,true
5d00f696ecfd7d299fe2d009,add_links_from_text,5d00f68decfd7d299fe2c8c3,he,,he,en,Commentary of the Rosh on Nedarim 77b:1,Genesis 43,,true
5d075dd3ecfd7d299fe2e794,Rosh_on_Nedarim,,he,en,he,,Nedarim 77b:1,Commentary of the Rosh on Nedarim 77b:1,commentary,true
5d075dd3ecfd7d299fe2e796,Rosh_on_Nedarim,,he,en,he,,Nedarim 77b:3,Commentary of the Rosh on Nedarim 77b:2,commentary,true
5d075dd3ecfd7d299fe2e798,Rosh_on_Nedarim,,he,en,he,,Nedarim 77b:4,Commentary of the Rosh on Nedarim 77b:3,commentary,true
5d00f696ecfd7d299fe2d00b,add_links_from_text,5d00f68decfd7d299fe2c8c3,he,,he,en,Commentary of the Rosh on Nedarim 77b:4,Berakhot 15b,,true
5d075dd3ecfd7d299fe2e79a,Rosh_on_Nedarim,,he,en,he,,Nedarim 77b:6,Commentary of the Rosh on Nedarim 77b:4,commentary,true
5d075dd3ecfd7d299fe2e79c,Rosh_on_Nedarim,,he,en,he,,Nedarim 77b:8,Commentary of the Rosh on Nedarim 77b:5,commentary,true
5d075dd3ecfd7d299fe2e79e,Rosh_on_Nedarim,,he,en,he,,Nedarim 77b:9,Commentary of the Rosh on Nedarim 77b:6,commentary,true
5d075dd3ecfd7d299fe2e7a0,Rosh_on_Nedarim,,he,en,he,,Nedarim 78a:1,Commentary of the Rosh on Nedarim 78a:1,commentary,true
5d075dd3ecfd7d299fe2e7a2,Rosh_on_Nedarim,,he,en,he,,Nedarim 78a:3,Commentary of the Rosh on Nedarim 78a:3,commentary,true
5d075dd3ecfd7d299fe2e7a4,Rosh_on_Nedarim,,he,en,he,,Nedarim 78a:4,Commentary of the Rosh on Nedarim 78a:4,commentary,true
5d075dd3ecfd7d299fe2e7a6,Rosh_on_Nedarim,,he,en,he,,Nedarim 78a:5,Commentary of the Rosh on Nedarim 78a:5,commentary,true
5d075dd3ecfd7d299fe2e7a8,Rosh_on_Nedarim,,he,en,he,,Nedarim 78a:5,Commentary of the Rosh on Nedarim 78a:6,commentary,true
5d075dd3ecfd7d299fe2e7aa,Rosh_on_Nedarim,,he,en,he,,Nedarim 78a:6,Commentary of the Rosh on Nedarim 78a:7,commentary,true
5d075dd3ecfd7d299fe2e7ac,Rosh_on_Nedarim,,he,en,he,,Nedarim 78a:7,Commentary of the Rosh on Nedarim 78a:8,commentary,true
5d075dd3ecfd7d299fe2e7ae,Rosh_on_Nedarim,,he,en,he,,Nedarim 78b:1,Commentary of the Rosh on Nedarim 78b:1,commentary,true
5d075dd3ecfd7d299fe2e7b0,Rosh_on_Nedarim,,he,en,he,,Nedarim 78b:1,Commentary of the Rosh on Nedarim 78b:2,commentary,true
5d075dd3ecfd7d299fe2e7b2,Rosh_on_Nedarim,,he,en,he,,Nedarim 78b:1,Commentary of the Rosh on Nedarim 78b:3,commentary,true
5d075dd3ecfd7d299fe2e7b4,Rosh_on_Nedarim,,he,en,he,,Nedarim 78b:2,Commentary of the Rosh on Nedarim 78b:4,commentary,true
5d075dd3ecfd7d299fe2e7b6,Rosh_on_Nedarim,,he,en,he,,Nedarim 78b:4,Commentary of the Rosh on Nedarim 78b:5,commentary,true
5d075dd3ecfd7d299fe2e7b8,Rosh_on_Nedarim,,he,en,he,,Nedarim 78b:5,Commentary of the Rosh on Nedarim 78b:6,commentary,true
5d075dd3ecfd7d299fe2e7ba,Rosh_on_Nedarim,,he,en,he,,Nedarim 78b:5,Commentary of the Rosh on Nedarim 78b:8,commentary,true
5d075dd3ecfd7d299fe2e7bc,Rosh_on_Nedarim,,he,en,he,,Nedarim 78b:5,Commentary of the Rosh on Nedarim 78b:9,commentary,true
5d075dd3ecfd7d299fe2e7be,Rosh_on_Nedarim,,he,en,he,,Nedarim 79a:1,Commentary of the Rosh on Nedarim 79a:1,commentary,true
5d075dd3ecfd7d299fe2e7d0,Rosh_on_Nedarim,,he,,he,,Nedarim 79a:10-11,Commentary of the Rosh on Nedarim 79a:11,commentary,true
5d075dd3ecfd7d299fe2e7d2,Rosh_on_Nedarim,,he,en,he,,Nedarim 79a:11,Commentary of the Rosh on Nedarim 79a:12,commentary,true
5d075dd3ecfd7d299fe2e7d4,Rosh_on_Nedarim,,he,en,he,,Nedarim 79a:11,Commentary of the Rosh on Nedarim 79a:13,commentary,true
5d075dd3ecfd7d299fe2e7c0,Rosh_on_Nedarim,,he,en,he,,Nedarim 79a:2,Commentary of the Rosh on Nedarim 79a:2,commentary,true
5d075dd3ecfd7d299fe2e7c2,Rosh_on_Nedarim,,he,en,he,,Nedarim 79a:6,Commentary of the Rosh on Nedarim 79a:3,commentary,true
5d075dd3ecfd7d299fe2e7c4,Rosh_on_Nedarim,,he,en,he,,Nedarim 79a:6,Commentary of the Rosh on Nedarim 79a:4,commentary,true
5d075dd3ecfd7d299fe2e7c6,Rosh_on_Nedarim,,he,en,he,,Nedarim 79a:7,Commentary of the Rosh on Nedarim 79a:5,commentary,true
5d075dd3ecfd7d299fe2e7c8,Rosh_on_Nedarim,,he,en,he,,Nedarim 79a:8,Commentary of the Rosh on Nedarim 79a:6,commentary,true
5d075dd3ecfd7d299fe2e7ca,Rosh_on_Nedarim,,he,en,he,,Nedarim 79a:8,Commentary of the Rosh on Nedarim 79a:7,commentary,true
5d075dd3ecfd7d299fe2e7cc,Rosh_on_Nedarim,,he,en,he,,Nedarim 79a:8,Commentary of the Rosh on Nedarim 79a:8,commentary,true
5d075dd3ecfd7d299fe2e7ce,Rosh_on_Nedarim,,he,en,he,,Nedarim 79a:8,Commentary of the Rosh on Nedarim 79a:9,commentary,true
5d075dd3ecfd7d299fe2e7d6,Rosh_on_Nedarim,,he,en,he,,Nedarim 79b:1,Commentary of the Rosh on Nedarim 79b:1,commentary,true
5d075dd3ecfd7d299fe2e7d8,Rosh_on_Nedarim,,he,en,he,,Nedarim 79b:2,Commentary of the Rosh on Nedarim 79b:2,commentary,true
5d075dd3ecfd7d299fe2e7da,Rosh_on_Nedarim,,he,en,he,,Nedarim 79b:3,Commentary of the Rosh on Nedarim 79b:3,commentary,true
5d075dd3ecfd7d299fe2e7dc,Rosh_on_Nedarim,,he,en,he,,Nedarim 79b:4,Commentary of the Rosh on Nedarim 79b:5,commentary,true
5d075dd3ecfd7d299fe2e7de,Rosh_on_Nedarim,,he,en,he,,Nedarim 79b:5,Commentary of the Rosh on Nedarim 79b:6,commentary,true
5d075dd4ecfd7d299fe2e7e0,Rosh_on_Nedarim,,he,en,he,,Nedarim 79b:5,Commentary of the Rosh on Nedarim 79b:7,commentary,true
5d075dd4ecfd7d299fe2e7e2,Rosh_on_Nedarim,,he,en,he,,Nedarim 79b:6,Commentary of the Rosh on Nedarim 79b:8,commentary,true
5d075dd4ecfd7d299fe2e7e4,Rosh_on_Nedarim,,he,en,he,,Nedarim 79b:7,Commentary of the Rosh on Nedarim 79b:9,commentary,true
5d075dafecfd7d299fe2de1a,Rosh_on_Nedarim,,he,en,he,,Nedarim 7a:1,Commentary of the Rosh on Nedarim 7a:1,commentary,true
5d075dafecfd7d299fe2de1c,Rosh_on_Nedarim,,he,en,he,,Nedarim 7a:2,Commentary of the Rosh on Nedarim 7a:2,commentary,true
5d075dafecfd7d299fe2de1e,Rosh_on_Nedarim,,he,en,he,,Nedarim 7a:3,Commentary of the Rosh on Nedarim 7a:3,commentary,true
5d075dafecfd7d299fe2de20,Rosh_on_Nedarim,,he,en,he,,Nedarim 7a:6,Commentary of the Rosh on Nedarim 7a:4,commentary,true
5d075dafecfd7d299fe2de22,Rosh_on_Nedarim,,he,en,he,,Nedarim 7a:10,Commentary of the Rosh on Nedarim 7a:8,commentary,true
5d075dafecfd7d299fe2de24,Rosh_on_Nedarim,,he,en,he,,Nedarim 7b:1,Commentary of the Rosh on Nedarim 7b:1,commentary,true
5d075db0ecfd7d299fe2de32,Rosh_on_Nedarim,,he,en,he,,Nedarim 7b:7,Commentary of the Rosh on Nedarim 7b:10,commentary,true
5d00f691ecfd7d299fe2cfb7,add_links_from_text,5d00f68decfd7d299fe2c8c3,he,,he,en,Commentary of the Rosh on Nedarim 7b:11,Pesachim 52a,,true
5d075db0ecfd7d299fe2de34,Rosh_on_Nedarim,,he,en,he,,Nedarim 7b:8,Commentary of the Rosh on Nedarim 7b:11,commentary,true
5d075db0ecfd7d299fe2de36,Rosh_on_Nedarim,,he,en,he,,Nedarim 7b:8,Commentary of the Rosh on Nedarim 7b:12,commentary,true
5d075dafecfd7d299fe2de26,Rosh_on_Nedarim,,he,en,he,,Nedarim 7b:3,Commentary of the Rosh on Nedarim 7b:2,commentary,true
5d075dafecfd7d299fe2de28,Rosh_on_Nedarim,,he,en,he,,Nedarim 7b:3,Commentary of the Rosh on Nedarim 7b:3,commentary,true
5d075db0ecfd7d299fe2de2a,Rosh_on_Nedarim,,he,en,he,,Nedarim 7b:4,Commentary of the Rosh on Nedarim 7b:4,commentary,true
5d075db0ecfd7d299fe2de2c,Rosh_on_Nedarim,,he,en,he,,Nedarim 7b:4,Commentary of the Rosh on Nedarim 7b:5,commentary,true
5d00f691ecfd7d299fe2cfb5,add_links_from_text,5d00f68decfd7d299fe2c8c3,he,,he,en,Commentary of the Rosh on Nedarim 7b:7,Shabbat 33b,,true
5d075db0ecfd7d299fe2de2e,Rosh_on_Nedarim,,he,en,he,,Nedarim 7b:6,Commentary of the Rosh on Nedarim 7b:8,commentary,true
5d075db0ecfd7d299fe2de30,Rosh_on_Nedarim,,he,en,he,,Nedarim 7b:7,Commentary of the Rosh on Nedarim 7b:9,commentary,true
5d075dd4ecfd7d299fe2e7e6,Rosh_on_Nedarim,,he,en,he,,Nedarim 80a:1,Commentary of the Rosh on Nedarim 80a:1,commentary,true
5d075dd4ecfd7d299fe2e7e8,Rosh_on_Nedarim,,he,en,he,,Nedarim 80a:2,Commentary of the Rosh on Nedarim 80a:2,commentary,true
5d00f696ecfd7d299fe2d00d,add_links_from_text,5d00f68decfd7d299fe2c8c3,he,,he,en,Commentary of the Rosh on Nedarim 80a:3,Ketubot 71b,,true
5d075dd4ecfd7d299fe2e7ea,Rosh_on_Nedarim,,he,en,he,,Nedarim 80a:3,Commentary of the Rosh on Nedarim 80a:3,commentary,true
5d075dd4ecfd7d299fe2e7ec,Rosh_on_Nedarim,,he,en,he,,Nedarim 80b:1,Commentary of the Rosh on Nedarim 80b:2,commentary,true
5d075dd4ecfd7d299fe2e7ee,Rosh_on_Nedarim,,he,en,he,,Nedarim 80b:2,Commentary of the Rosh on Nedarim 80b:3,commentary,true
5d075dd4ecfd7d299fe2e7f0,Rosh_on_Nedarim,,he,en,he,,Nedarim 80b:5,Commentary of the Rosh on Nedarim 80b:5,commentary,true
5d075dd4ecfd7d299fe2e7f2,Rosh_on_Nedarim,,he,en,he,,Nedarim 80b:6,Commentary of the Rosh on Nedarim 80b:6,commentary,true
5d075dd4ecfd7d299fe2e7f4,Rosh_on_Nedarim,,he,en,he,,Nedarim 80b:7,Commentary of the Rosh on Nedarim 80b:8,commentary,true
