Talmud		Rambam		SMG		ShuA		Tur		Talmud	Rambam	SMG	ShuA	Tur	Comments					
36a.16		שופר וסוכה ולולב	8.8			א"ח	648.16	א"ח	648	http://www.sefaria.org/Sukkah.36a.16	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.8		sefaria.org/Shulchan_Arukh,_Orach_Chayim.648.16	sefaria.org/Tur,_Orach_Chaim.648		Sukkah.36a.16	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.8		Shulchan_Arukh,_Orach_Chayim.648.16	Tur,_Orach_Chaim.648
36a.17						א"ח	648.18	א"ח	648	http://www.sefaria.org/Sukkah.36a.17			sefaria.org/Shulchan_Arukh,_Orach_Chayim.648.18	sefaria.org/Tur,_Orach_Chaim.648		Sukkah.36a.17			Shulchan_Arukh,_Orach_Chayim.648.18	Tur,_Orach_Chaim.648
36a.33		שופר וסוכה ולולב	8.8			א"ח	648.17	א"ח	648	http://www.sefaria.org/Sukkah.36a.33	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.8		sefaria.org/Shulchan_Arukh,_Orach_Chayim.648.17	sefaria.org/Tur,_Orach_Chaim.648		Sukkah.36a.33	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.8		Shulchan_Arukh,_Orach_Chayim.648.17	Tur,_Orach_Chaim.648
36b.2		שופר וסוכה ולולב	8.8			א"ח	648.19	א"ח	648	http://www.sefaria.org/Sukkah.36b.2	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.8		sefaria.org/Shulchan_Arukh,_Orach_Chayim.648.19	sefaria.org/Tur,_Orach_Chaim.648		Sukkah.36b.2	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.8		Shulchan_Arukh,_Orach_Chayim.648.19	Tur,_Orach_Chaim.648
36b.4		שופר וסוכה ולולב	8.9			א"ח	648.19	א"ח	648	http://www.sefaria.org/Sukkah.36b.4	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.9		sefaria.org/Shulchan_Arukh,_Orach_Chayim.648.19	sefaria.org/Tur,_Orach_Chaim.648		Sukkah.36b.4	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.9		Shulchan_Arukh,_Orach_Chayim.648.19	Tur,_Orach_Chaim.648
36b.14		שופר וסוכה ולולב	8.9	עשין	44	א"ח	649.5	א"ח	649	http://www.sefaria.org/Sukkah.36b.14	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.9	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.44	sefaria.org/Shulchan_Arukh,_Orach_Chayim.649.5	sefaria.org/Tur,_Orach_Chaim.649		Sukkah.36b.14	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.9	Sefer_Mitzvot_Gadol,_Volume_Two.44	Shulchan_Arukh,_Orach_Chayim.649.5	Tur,_Orach_Chaim.649
36b.17		שופר וסוכה ולולב	8.9	עשין	44	א"ח	649.5	א"ח	649	http://www.sefaria.org/Sukkah.36b.17	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.9	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.44	sefaria.org/Shulchan_Arukh,_Orach_Chayim.649.5	sefaria.org/Tur,_Orach_Chaim.649		Sukkah.36b.17	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.9	Sefer_Mitzvot_Gadol,_Volume_Two.44	Shulchan_Arukh,_Orach_Chayim.649.5	Tur,_Orach_Chaim.649
36b.27		שבת	26.4			א"ח	312.1	א"ח	312	http://www.sefaria.org/Sukkah.36b.27	sefaria.org/Mishneh_Torah,_Sabbath.26.4		sefaria.org/Shulchan_Arukh,_Orach_Chayim.312.1	sefaria.org/Tur,_Orach_Chaim.312		Sukkah.36b.27	Mishneh_Torah,_Sabbath.26.4		Shulchan_Arukh,_Orach_Chayim.312.1	Tur,_Orach_Chaim.312
36b.40		שופר וסוכה ולולב	7.11	עשין	44	א"ח	651.1	א"ח	651	http://www.sefaria.org/Sukkah.36b.40	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.11	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.44	sefaria.org/Shulchan_Arukh,_Orach_Chayim.651.1	sefaria.org/Tur,_Orach_Chaim.651		Sukkah.36b.40	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.11	Sefer_Mitzvot_Gadol,_Volume_Two.44	Shulchan_Arukh,_Orach_Chayim.651.1	Tur,_Orach_Chaim.651
36b.40		שופר וסוכה ולולב	7.12						0	http://www.sefaria.org/Sukkah.36b.40	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.12					Sukkah.36b.40	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.12			
37a.23		שופר וסוכה ולולב	7.11			א"ח	651.7	א"ח	651	http://www.sefaria.org/Sukkah.37a.23	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.11		sefaria.org/Shulchan_Arukh,_Orach_Chayim.651.7	sefaria.org/Tur,_Orach_Chaim.651		Sukkah.37a.23	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.11		Shulchan_Arukh,_Orach_Chayim.651.7	Tur,_Orach_Chaim.651
37a.27		שופר וסוכה ולולב	7.11			א"ח	651.7	א"ח	651	http://www.sefaria.org/Sukkah.37a.27	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.11		sefaria.org/Shulchan_Arukh,_Orach_Chayim.651.7	sefaria.org/Tur,_Orach_Chaim.651		Sukkah.37a.27	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.11		Shulchan_Arukh,_Orach_Chayim.651.7	Tur,_Orach_Chaim.651
37a.30		פרה אדומה	11.4	עשין	233				0	http://www.sefaria.org/Sukkah.37a.30	sefaria.org/Mishneh_Torah,_Red_Heifer.11.4	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.233				Sukkah.37a.30	Mishneh_Torah,_Red_Heifer.11.4	Sefer_Mitzvot_Gadol,_Volume_Two.233		
37a.38		פרה אדומה	11.2	עשין	233				0	http://www.sefaria.org/Sukkah.37a.38	sefaria.org/Mishneh_Torah,_Red_Heifer.11.2	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.233				Sukkah.37a.38	Mishneh_Torah,_Red_Heifer.11.2	Sefer_Mitzvot_Gadol,_Volume_Two.233		
37b.7		שופר וסוכה ולולב	7.12	עשין	44	א"ח	651.1	א"ח	651	http://www.sefaria.org/Sukkah.37b.7	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.12	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.44	sefaria.org/Shulchan_Arukh,_Orach_Chayim.651.1	sefaria.org/Tur,_Orach_Chaim.651		Sukkah.37b.7	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.12	Sefer_Mitzvot_Gadol,_Volume_Two.44	Shulchan_Arukh,_Orach_Chayim.651.1	Tur,_Orach_Chaim.651
37b.15		שופר וסוכה ולולב	7.26	עשין	44	א"ח	656.1	א"ח	656	http://www.sefaria.org/Sukkah.37b.15	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.26	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.44	sefaria.org/Shulchan_Arukh,_Orach_Chayim.656.1	sefaria.org/Tur,_Orach_Chaim.656		Sukkah.37b.15	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.26	Sefer_Mitzvot_Gadol,_Volume_Two.44	Shulchan_Arukh,_Orach_Chayim.656.1	Tur,_Orach_Chaim.656
37b.19		שבת	21.7	לאוין	65	א"ח	336.10	א"ח	336	http://www.sefaria.org/Sukkah.37b.19	sefaria.org/Mishneh_Torah,_Sabbath.21.7	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.65	sefaria.org/Shulchan_Arukh,_Orach_Chayim.336.10	sefaria.org/Tur,_Orach_Chaim.336		Sukkah.37b.19	Mishneh_Torah,_Sabbath.21.7	Sefer_Mitzvot_Gadol,_Volume_One.65	Shulchan_Arukh,_Orach_Chayim.336.10	Tur,_Orach_Chaim.336
37b.23		שופר וסוכה ולולב	7.6	עשין	44	א"ח	651.2	א"ח	651	http://www.sefaria.org/Sukkah.37b.23	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.6	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.44	sefaria.org/Shulchan_Arukh,_Orach_Chayim.651.2	sefaria.org/Tur,_Orach_Chaim.651		Sukkah.37b.23	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.6	Sefer_Mitzvot_Gadol,_Volume_Two.44	Shulchan_Arukh,_Orach_Chayim.651.2	Tur,_Orach_Chaim.651
37b.23		שופר וסוכה ולולב	7.9							http://www.sefaria.org/Sukkah.37b.23	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.9					Sukkah.37b.23	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.9			
37b.32		שופר וסוכה ולולב	7.10			א"ח	651.8	א"ח	651	http://www.sefaria.org/Sukkah.37b.32	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.10		sefaria.org/Shulchan_Arukh,_Orach_Chayim.651.8	sefaria.org/Tur,_Orach_Chaim.651		Sukkah.37b.32	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.10		Shulchan_Arukh,_Orach_Chayim.651.8	Tur,_Orach_Chaim.651
37b.45		תמידים ומוספין	8.11						0	http://www.sefaria.org/Sukkah.37b.45	sefaria.org/Mishneh_Torah,_Daily_Offerings_and_Additional_Offerings.8.11					Sukkah.37b.45	Mishneh_Torah,_Daily_Offerings_and_Additional_Offerings.8.11			
38a.31		שופר וסוכה ולולב	7.10	עשין	44	א"ח	652.2	א"ח	652	http://www.sefaria.org/Sukkah.38a.31	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.10	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.44	sefaria.org/Shulchan_Arukh,_Orach_Chayim.652.2	sefaria.org/Tur,_Orach_Chaim.652		Sukkah.38a.31	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.10	Sefer_Mitzvot_Gadol,_Volume_Two.44	Shulchan_Arukh,_Orach_Chayim.652.2	Tur,_Orach_Chaim.652
38a.36		מגילה וחנוכה	3.14			א"ח	422.3	א"ח	422	http://www.sefaria.org/Sukkah.38a.36	sefaria.org/Mishneh_Torah,_Scroll_of_Esther_and_Hanukkah.3.14		sefaria.org/Shulchan_Arukh,_Orach_Chayim.422.3	sefaria.org/Tur,_Orach_Chaim.422		Sukkah.38a.36	Mishneh_Torah,_Scroll_of_Esther_and_Hanukkah.3.14		Shulchan_Arukh,_Orach_Chayim.422.3	Tur,_Orach_Chaim.422
38a.38		מגילה וחנוכה	3.14			א"ח	422.3	א"ח	422	http://www.sefaria.org/Sukkah.38a.38	sefaria.org/Mishneh_Torah,_Scroll_of_Esther_and_Hanukkah.3.14		sefaria.org/Shulchan_Arukh,_Orach_Chayim.422.3	sefaria.org/Tur,_Orach_Chaim.422		Sukkah.38a.38	Mishneh_Torah,_Scroll_of_Esther_and_Hanukkah.3.14		Shulchan_Arukh,_Orach_Chayim.422.3	Tur,_Orach_Chaim.422
38a.39		ברכות	5.15	עשין	27				0	http://www.sefaria.org/Sukkah.38a.39	sefaria.org/Mishneh_Torah,_Blessings.5.15	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.27				Sukkah.38a.39	Mishneh_Torah,_Blessings.5.15	Sefer_Mitzvot_Gadol,_Volume_Two.27		
38b.1		מגילה וחנוכה	3.12						0	http://www.sefaria.org/Sukkah.38b.1	sefaria.org/Mishneh_Torah,_Scroll_of_Esther_and_Hanukkah.3.12					Sukkah.38b.1	Mishneh_Torah,_Scroll_of_Esther_and_Hanukkah.3.12			
38b.1		מגילה וחנוכה	3.13						0	http://www.sefaria.org/Sukkah.38b.1	sefaria.org/Mishneh_Torah,_Scroll_of_Esther_and_Hanukkah.3.13					Sukkah.38b.1	Mishneh_Torah,_Scroll_of_Esther_and_Hanukkah.3.13			
38b.1		מגילה וחנוכה	3.14						0	http://www.sefaria.org/Sukkah.38b.1	sefaria.org/Mishneh_Torah,_Scroll_of_Esther_and_Hanukkah.3.14					Sukkah.38b.1	Mishneh_Torah,_Scroll_of_Esther_and_Hanukkah.3.14			
38b.9		ברכות	1.11	עשין	27	א"ח	25.10	א"ח	25	http://www.sefaria.org/Sukkah.38b.9	sefaria.org/Mishneh_Torah,_Blessings.1.11	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.27	sefaria.org/Shulchan_Arukh,_Orach_Chayim.25.10	sefaria.org/Tur,_Orach_Chaim.25		Sukkah.38b.9	Mishneh_Torah,_Blessings.1.11	Sefer_Mitzvot_Gadol,_Volume_Two.27	Shulchan_Arukh,_Orach_Chayim.25.10	Tur,_Orach_Chaim.25
38b.9						א"ח	104.7	א"ח	104	http://www.sefaria.org/Sukkah.38b.9			sefaria.org/Shulchan_Arukh,_Orach_Chayim.104.7	sefaria.org/Tur,_Orach_Chaim.104		Sukkah.38b.9			Shulchan_Arukh,_Orach_Chayim.104.7	Tur,_Orach_Chaim.104
38b.9						א"ח	109.3	א"ח	109	http://www.sefaria.org/Sukkah.38b.9			sefaria.org/Shulchan_Arukh,_Orach_Chayim.109.3	sefaria.org/Tur,_Orach_Chaim.109		Sukkah.38b.9			Shulchan_Arukh,_Orach_Chayim.109.3	Tur,_Orach_Chaim.109
38b.9						א"ח	213.2	א"ח	213	http://www.sefaria.org/Sukkah.38b.9			sefaria.org/Shulchan_Arukh,_Orach_Chayim.213.2	sefaria.org/Tur,_Orach_Chaim.213		Sukkah.38b.9			Shulchan_Arukh,_Orach_Chayim.213.2	Tur,_Orach_Chaim.213
39a.2						א"ח	56.1	א"ח	56	http://www.sefaria.org/Sukkah.39a.2			sefaria.org/Shulchan_Arukh,_Orach_Chayim.56.1	sefaria.org/Tur,_Orach_Chaim.56		Sukkah.39a.2			Shulchan_Arukh,_Orach_Chayim.56.1	Tur,_Orach_Chaim.56
39a.19		ברכות	1.2	עשין	26	א"ח	25.8	א"ח	25	http://www.sefaria.org/Sukkah.39a.19	sefaria.org/Mishneh_Torah,_Blessings.1.2	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.26	sefaria.org/Shulchan_Arukh,_Orach_Chayim.25.8	sefaria.org/Tur,_Orach_Chaim.25		Sukkah.39a.19	Mishneh_Torah,_Blessings.1.2	Sefer_Mitzvot_Gadol,_Volume_Two.26	Shulchan_Arukh,_Orach_Chayim.25.8	Tur,_Orach_Chaim.25
39a.19		ברכות	11.3			א"ח	158.11	א"ח	158	http://www.sefaria.org/Sukkah.39a.19	sefaria.org/Mishneh_Torah,_Blessings.11.3		sefaria.org/Shulchan_Arukh,_Orach_Chayim.158.11	sefaria.org/Tur,_Orach_Chaim.158		Sukkah.39a.19	Mishneh_Torah,_Blessings.11.3		Shulchan_Arukh,_Orach_Chayim.158.11	Tur,_Orach_Chaim.158
39a.19		תפילין ומזוזה וספר תורה	4.7						0	http://www.sefaria.org/Sukkah.39a.19	sefaria.org/Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.7					Sukkah.39a.19	Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.7			
39a.25		שמיטה ויובל	8.11						0	http://www.sefaria.org/Sukkah.39a.25	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.8.11					Sukkah.39a.25	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.8.11			
39a.28		שמיטה ויובל	8.11						0	http://www.sefaria.org/Sukkah.39a.28	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.8.11					Sukkah.39a.28	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.8.11			
39a.30		שמיטה ויובל	8.10						0	http://www.sefaria.org/Sukkah.39a.30	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.8.10					Sukkah.39a.30	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.8.10			
39b.2		שמיטה ויובל	8.12						0	http://www.sefaria.org/Sukkah.39b.2	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.8.12					Sukkah.39b.2	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.8.12			
39b.2		שמיטה ויובל	6.1						0	http://www.sefaria.org/Sukkah.39b.2	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.1					Sukkah.39b.2	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.1			
39b.7		שמיטה ויובל	8.12						0	http://www.sefaria.org/Sukkah.39b.7	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.8.12					Sukkah.39b.7	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.8.12			
39b.7		שמיטה ויובל	6.1						0	http://www.sefaria.org/Sukkah.39b.7	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.1					Sukkah.39b.7	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.1			
39b.9		שמיטה ויובל	8.12						0	http://www.sefaria.org/Sukkah.39b.9	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.8.12					Sukkah.39b.9	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.8.12			
39b.9		שמיטה ויובל	6.1						0	http://www.sefaria.org/Sukkah.39b.9	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.1					Sukkah.39b.9	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.1			
39b.19		מעשר שני ונטע רבעי	1.5						0	http://www.sefaria.org/Sukkah.39b.19	sefaria.org/Mishneh_Torah,_Second_Tithes_and_Fourth_Year's_Fruit.1.5					Sukkah.39b.19	Mishneh_Torah,_Second_Tithes_and_Fourth_Year's_Fruit.1.5			
40a.1		מעשר שני ונטע רבעי	1.5			י"ד	331.126	י"ד	331	http://www.sefaria.org/Sukkah.40a.1	sefaria.org/Mishneh_Torah,_Second_Tithes_and_Fourth_Year's_Fruit.1.5		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.331.126	sefaria.org/Tur,_Yoreh_Deah.331		Sukkah.40a.1	Mishneh_Torah,_Second_Tithes_and_Fourth_Year's_Fruit.1.5		Shulchan_Arukh,_Yoreh_De'ah.331.126	Tur,_Yoreh_Deah.331
40a.9		שמיטה ויובל	4.12						0	http://www.sefaria.org/Sukkah.40a.9	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.4.12					Sukkah.40a.9	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.4.12			
40a.17		שמיטה ויובל	5.11						0	http://www.sefaria.org/Sukkah.40a.17	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.5.11					Sukkah.40a.17	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.5.11			
40a.24		שמיטה ויובל	5.10						0	http://www.sefaria.org/Sukkah.40a.24	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.5.10					Sukkah.40a.24	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.5.10			
40b.3		שמיטה ויובל	5.10						0	http://www.sefaria.org/Sukkah.40b.3	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.5.10					Sukkah.40b.3	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.5.10			
40b.5		שמיטה ויובל	5.10						0	http://www.sefaria.org/Sukkah.40b.5	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.5.10					Sukkah.40b.5	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.5.10			
40b.9		שמיטה ויובל	6.8						0	http://www.sefaria.org/Sukkah.40b.9	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.8					Sukkah.40b.9	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.8			
40b.19		שמיטה ויובל	6.6						0	http://www.sefaria.org/Sukkah.40b.19	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.6					Sukkah.40b.19	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.6			
40b.22		שמיטה ויובל	6.7						0	http://www.sefaria.org/Sukkah.40b.22	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.7					Sukkah.40b.22	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.7			
40b.24		שמיטה ויובל	6.6						0	http://www.sefaria.org/Sukkah.40b.24	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.6					Sukkah.40b.24	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.6			
40b.30		שמיטה ויובל	6.9						0	http://www.sefaria.org/Sukkah.40b.30	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.9					Sukkah.40b.30	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.9			
40b.30		מעשר שני ונטע רבעי	4.6						0	http://www.sefaria.org/Sukkah.40b.30	sefaria.org/Mishneh_Torah,_Second_Tithes_and_Fourth_Year's_Fruit.4.6					Sukkah.40b.30	Mishneh_Torah,_Second_Tithes_and_Fourth_Year's_Fruit.4.6			
41a.16		שמיטה ויובל	6.8						0	http://www.sefaria.org/Sukkah.41a.16	sefaria.org/Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.8					Sukkah.41a.16	Mishneh_Torah,_Sabbatical_Year_and_the_Jubilee.6.8			
41a.21		שופר וסוכה ולולב	7.13	עשין	44	א"ח	658.1	א"ח	658	http://www.sefaria.org/Sukkah.41a.21	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.13	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.44	sefaria.org/Shulchan_Arukh,_Orach_Chayim.658.1	sefaria.org/Tur,_Orach_Chaim.658		Sukkah.41a.21	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.13	Sefer_Mitzvot_Gadol,_Volume_Two.44	Shulchan_Arukh,_Orach_Chayim.658.1	Tur,_Orach_Chaim.658
41a.22		שופר וסוכה ולולב	7.15			א"ח	658.1	א"ח	658	http://www.sefaria.org/Sukkah.41a.22	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.15		sefaria.org/Shulchan_Arukh,_Orach_Chayim.658.1	sefaria.org/Tur,_Orach_Chaim.658		Sukkah.41a.22	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.7.15		Shulchan_Arukh,_Orach_Chayim.658.1	Tur,_Orach_Chaim.658
41a.23		מאכלות אסורות	10.2	לאוין	142	א"ח	489.10	א"ח	489	http://www.sefaria.org/Sukkah.41a.23	sefaria.org/Mishneh_Torah,_Forbidden_Foods.10.2	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.142	sefaria.org/Shulchan_Arukh,_Orach_Chayim.489.10	sefaria.org/Tur,_Orach_Chaim.489		Sukkah.41a.23	Mishneh_Torah,_Forbidden_Foods.10.2	Sefer_Mitzvot_Gadol,_Volume_One.142	Shulchan_Arukh,_Orach_Chayim.489.10	Tur,_Orach_Chaim.489
41a.23						י"ד	293.1	י"ד	293	http://www.sefaria.org/Sukkah.41a.23			sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.293.1	sefaria.org/Tur,_Yoreh_Deah.293		Sukkah.41a.23			Shulchan_Arukh,_Yoreh_De'ah.293.1	Tur,_Yoreh_Deah.293
41a.34		מאכלות אסורות	10.2						0	http://www.sefaria.org/Sukkah.41a.34	sefaria.org/Mishneh_Torah,_Forbidden_Foods.10.2					Sukkah.41a.34	Mishneh_Torah,_Forbidden_Foods.10.2			
41a.38		מאכלות אסורות	10.2						0	http://www.sefaria.org/Sukkah.41a.38	sefaria.org/Mishneh_Torah,_Forbidden_Foods.10.2					Sukkah.41a.38	Mishneh_Torah,_Forbidden_Foods.10.2			
41b.17		שגגות	2.10						0	http://www.sefaria.org/Sukkah.41b.17	sefaria.org/Mishneh_Torah,_Offerings_for_Unintentional_Transgressions.2.10					Sukkah.41b.17	Mishneh_Torah,_Offerings_for_Unintentional_Transgressions.2.10			
41b.21		שופר וסוכה ולולב	8.10	עשין	44	א"ח	658.3	א"ח	658	http://www.sefaria.org/Sukkah.41b.21	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.10	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.44	sefaria.org/Shulchan_Arukh,_Orach_Chayim.658.3	sefaria.org/Tur,_Orach_Chaim.658		Sukkah.41b.21	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.10	Sefer_Mitzvot_Gadol,_Volume_Two.44	Shulchan_Arukh,_Orach_Chayim.658.3	Tur,_Orach_Chaim.658
41b.21						א"ח	649.2	א"ח	649	http://www.sefaria.org/Sukkah.41b.21			sefaria.org/Shulchan_Arukh,_Orach_Chayim.649.2	sefaria.org/Tur,_Orach_Chaim.649		Sukkah.41b.21			Shulchan_Arukh,_Orach_Chayim.649.2	Tur,_Orach_Chaim.649
41b.28		שופר וסוכה ולולב	8.10			א"ח	658.4	א"ח	658	http://www.sefaria.org/Sukkah.41b.28	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.10		sefaria.org/Shulchan_Arukh,_Orach_Chayim.658.4	sefaria.org/Tur,_Orach_Chaim.658		Sukkah.41b.28	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.10		Shulchan_Arukh,_Orach_Chayim.658.4	Tur,_Orach_Chaim.658
41b.30		שופר וסוכה ולולב	8.10			א"ח	658.4	א"ח	658	http://www.sefaria.org/Sukkah.41b.30	sefaria.org/Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.10		sefaria.org/Shulchan_Arukh,_Orach_Chayim.658.4	sefaria.org/Tur,_Orach_Chaim.658		Sukkah.41b.30	Mishneh_Torah,_Shofar,_Sukkah_and_Lulav.8.10		Shulchan_Arukh,_Orach_Chayim.658.4	Tur,_Orach_Chaim.658
41b.36		תפילה וברכת כהנים	5.5	עשין	19	א"ח	96.1	א"ח	96	http://www.sefaria.org/Sukkah.41b.36	sefaria.org/Mishneh_Torah,_Prayer_and_the_Priestly_Blessing.5.5	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.19	sefaria.org/Shulchan_Arukh,_Orach_Chayim.96.1	sefaria.org/Tur,_Orach_Chaim.96		Sukkah.41b.36	Mishneh_Torah,_Prayer_and_the_Priestly_Blessing.5.5	Sefer_Mitzvot_Gadol,_Volume_Two.19	Shulchan_Arukh,_Orach_Chayim.96.1	Tur,_Orach_Chaim.96
41b.36		תפילין ומזוזה וספר תורה	4.17	עשין	22	א"ח	43.1	א"ח	43	http://www.sefaria.org/Sukkah.41b.36	sefaria.org/Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.17	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.22	sefaria.org/Shulchan_Arukh,_Orach_Chayim.43.1	sefaria.org/Tur,_Orach_Chaim.43		Sukkah.41b.36	Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.17	Sefer_Mitzvot_Gadol,_Volume_Two.22	Shulchan_Arukh,_Orach_Chayim.43.1	Tur,_Orach_Chaim.43
